# metadata = MapMyCellsInput_10xWholeMouseBrain(CCN20230722)_HierarchicalMapping_UTC_1777211802468.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_SUPT", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "supertype", "cluster"]
# algorithm: 'hierarchical'; codebase: http://github.com/AllenInstitute/cell_type_mapper; version: 1.6.0
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
MC_SC_17_s03L_75,CS20230722_CLAS_01,01 IT-ET Glut,0.5400,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.2600,CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,0.7400,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,0.3900
MC_SC_17_s03L_76,CS20230722_CLAS_24,24 MY Glut,0.2800,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2100,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.6600,CS20230722_CLUS_4235,4235 NTS Phox2b Glut_1,15002,0.2000
MC_SC_17_s03L_77,CS20230722_CLAS_01,01 IT-ET Glut,0.4700,CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,0.2700,CS20230722_SUPT_0007,0007 L5/6 IT TPE-ENT Glut_1,0.8400,CS20230722_CLUS_0024,0024 L5/6 IT TPE-ENT Glut_1,115,0.5000
MC_SC_17_s03L_78,CS20230722_CLAS_01,01 IT-ET Glut,0.4000,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.4300,CS20230722_SUPT_0049,0049 IT AON-TT-DP Glut_4,0.5800,CS20230722_CLUS_0179,0179 IT AON-TT-DP Glut_4,282,0.5700
MC_SC_17_s03L_79,CS20230722_CLAS_01,01 IT-ET Glut,0.2900,CS20230722_SUBC_017,017 CA3 Glut,0.4300,CS20230722_SUPT_0078,0078 CA3 Glut_4,0.5900,CS20230722_CLUS_0315,0315 CA3 Glut_4,421,0.5800
MC_SC_17_s03L_80,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.3300,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.7600,CS20230722_CLUS_0221,0221 LA-BLA-BMA-PA Glut_1,438,0.4700
MC_SC_17_s03L_81,CS20230722_CLAS_01,01 IT-ET Glut,0.4000,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.3000,CS20230722_SUPT_0049,0049 IT AON-TT-DP Glut_4,0.4700,CS20230722_CLUS_0179,0179 IT AON-TT-DP Glut_4,282,0.4600
MC_SC_17_s03L_82,CS20230722_CLAS_01,01 IT-ET Glut,0.4400,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2600,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.4300,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.2900
MC_SC_17_s03L_83,CS20230722_CLAS_01,01 IT-ET Glut,0.1600,CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,0.2500,CS20230722_SUPT_0007,0007 L5/6 IT TPE-ENT Glut_1,0.8900,CS20230722_CLUS_0024,0024 L5/6 IT TPE-ENT Glut_1,115,0.5100
MC_SC_17_s03L_84,CS20230722_CLAS_01,01 IT-ET Glut,0.5000,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.3800,CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,0.6400,CS20230722_CLUS_0062,0062 L5 IT CTX Glut_3,193,0.6000
MC_SC_17_s03L_85,CS20230722_CLAS_01,01 IT-ET Glut,0.5300,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.6500,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.4200,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3100
MC_SC_17_s03L_86,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.3000,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.7500,CS20230722_CLUS_0226,0226 LA-BLA-BMA-PA Glut_1,447,0.5200
MC_SC_17_s03L_87,CS20230722_CLAS_24,24 MY Glut,0.4100,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2400,CS20230722_SUPT_0968,0968 NTS Phox2b Glut_10,0.2300,CS20230722_CLUS_4306,4306 NTS Phox2b Glut_10,4149,0.1900
MC_SC_17_s03L_88,CS20230722_CLAS_01,01 IT-ET Glut,0.5500,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2000,CS20230722_SUPT_0046,0046 IT AON-TT-DP Glut_1,0.2400,CS20230722_CLUS_0168,0168 IT AON-TT-DP Glut_1,269,0.1900
MC_SC_17_s03L_89,CS20230722_CLAS_24,24 MY Glut,0.5400,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2500,CS20230722_SUPT_0968,0968 NTS Phox2b Glut_10,0.2600,CS20230722_CLUS_4307,4307 NTS Phox2b Glut_10,3911,0.1400
MC_SC_17_s03L_90,CS20230722_CLAS_01,01 IT-ET Glut,0.8800,CS20230722_SUBC_001,001 CLA-EPd-CTX Car3 Glut,0.2800,CS20230722_SUPT_0001,0001 CLA-EPd-CTX Car3 Glut_1,0.8100,CS20230722_CLUS_0002,0002 CLA-EPd-CTX Car3 Glut_1,129,0.2900
MC_SC_17_s03L_91,CS20230722_CLAS_01,01 IT-ET Glut,0.4400,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.2100,CS20230722_SUPT_0022,0022 L5 IT CTX Glut_5,0.3400,CS20230722_CLUS_0065,0065 L5 IT CTX Glut_5,102,0.3400
MC_SC_17_s03L_92,CS20230722_CLAS_01,01 IT-ET Glut,0.8200,CS20230722_SUBC_001,001 CLA-EPd-CTX Car3 Glut,0.2400,CS20230722_SUPT_0001,0001 CLA-EPd-CTX Car3 Glut_1,0.8200,CS20230722_CLUS_0002,0002 CLA-EPd-CTX Car3 Glut_1,129,0.5200
MC_SC_17_s03L_93,CS20230722_CLAS_01,01 IT-ET Glut,0.4000,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.3400,CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,0.5200,CS20230722_CLUS_0062,0062 L5 IT CTX Glut_3,193,0.4700
MC_SC_17_s03L_94,CS20230722_CLAS_24,24 MY Glut,0.3500,CS20230722_SUBC_252,252 DMX VII Tbx20 Chol,0.3300,CS20230722_SUPT_1010,1010 DMX VII Tbx20 Chol_1,0.7600,CS20230722_CLUS_4554,4554 DMX VII Tbx20 Chol_1,3879,0.4500
MC_SC_17_s03L_95,CS20230722_CLAS_01,01 IT-ET Glut,0.8200,CS20230722_SUBC_016,016 CA1-ProS Glut,0.3100,CS20230722_SUPT_0073,0073 CA1-ProS Glut_5,0.3500,CS20230722_CLUS_0292,0292 CA1-ProS Glut_5,363,0.2300
MC_SC_17_s03L_96,CS20230722_CLAS_24,24 MY Glut,0.4500,CS20230722_SUBC_252,252 DMX VII Tbx20 Chol,0.3700,CS20230722_SUPT_1010,1010 DMX VII Tbx20 Chol_1,0.9800,CS20230722_CLUS_4554,4554 DMX VII Tbx20 Chol_1,3879,0.5800
MC_SC_17_s03L_97,CS20230722_CLAS_01,01 IT-ET Glut,0.8200,CS20230722_SUBC_016,016 CA1-ProS Glut,0.1700,CS20230722_SUPT_0074,0074 CA1-ProS Glut_6,0.4200,CS20230722_CLUS_0294,0294 CA1-ProS Glut_6,319,0.4200
MC_SC_17_s03L_98,CS20230722_CLAS_01,01 IT-ET Glut,0.5000,CS20230722_SUBC_017,017 CA3 Glut,0.2500,CS20230722_SUPT_0076,0076 CA3 Glut_2,0.3500,CS20230722_CLUS_0302,0302 CA3 Glut_2,414,0.3500
MC_SC_17_s03L_99,CS20230722_CLAS_01,01 IT-ET Glut,0.5800,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2300,CS20230722_SUPT_0046,0046 IT AON-TT-DP Glut_1,0.4200,CS20230722_CLUS_0168,0168 IT AON-TT-DP Glut_1,269,0.4100
MC_SC_17_s03L_100,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.4900,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.4100,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.2700
MC_SC_17_s03L_101,CS20230722_CLAS_24,24 MY Glut,0.4500,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2700,CS20230722_SUPT_0968,0968 NTS Phox2b Glut_10,0.2900,CS20230722_CLUS_4307,4307 NTS Phox2b Glut_10,3911,0.2600
MC_SC_17_s03L_102,CS20230722_CLAS_24,24 MY Glut,0.3200,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2900,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.2000,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.1900
MC_SC_17_s03L_103,CS20230722_CLAS_01,01 IT-ET Glut,0.5500,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.3800,CS20230722_SUPT_0049,0049 IT AON-TT-DP Glut_4,0.3700,CS20230722_CLUS_0179,0179 IT AON-TT-DP Glut_4,282,0.2100
MC_SC_17_s03L_104,CS20230722_CLAS_01,01 IT-ET Glut,0.3900,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.5100,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.5600,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3200
MC_SC_17_s03L_105,CS20230722_CLAS_01,01 IT-ET Glut,0.5000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.1900,CS20230722_SUPT_0025,0025 L4/5 IT CTX Glut_3,0.3000,CS20230722_CLUS_0087,0087 L4/5 IT CTX Glut_3,172,0.2300
MC_SC_17_s03L_106,CS20230722_CLAS_01,01 IT-ET Glut,0.8100,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.3100,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.4900,CS20230722_CLUS_0076,0076 L4/5 IT CTX Glut_2,179,0.3000
MC_SC_17_s03L_107,CS20230722_CLAS_01,01 IT-ET Glut,0.5500,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2400,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.7000,CS20230722_CLUS_0074,0074 L4/5 IT CTX Glut_1,198,0.2600
MC_SC_17_s03L_108,CS20230722_CLAS_01,01 IT-ET Glut,0.5800,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.3800,CS20230722_SUPT_0049,0049 IT AON-TT-DP Glut_4,0.3500,CS20230722_CLUS_0179,0179 IT AON-TT-DP Glut_4,282,0.2400
MC_SC_17_s03L_109,CS20230722_CLAS_01,01 IT-ET Glut,0.5800,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2200,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.5700,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.4700
MC_SC_17_s03L_110,CS20230722_CLAS_01,01 IT-ET Glut,0.8800,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.2400,CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,0.6100,CS20230722_CLUS_0061,0061 L5 IT CTX Glut_3,192,0.3700
MC_SC_17_s03L_111,CS20230722_CLAS_01,01 IT-ET Glut,0.5000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.1600,CS20230722_SUPT_0025,0025 L4/5 IT CTX Glut_3,0.3400,CS20230722_CLUS_0087,0087 L4/5 IT CTX Glut_3,172,0.1700
MC_SC_17_s03L_112,CS20230722_CLAS_01,01 IT-ET Glut,0.4300,CS20230722_SUBC_009,009 L2/3 IT PIR-ENTl Glut,0.2000,CS20230722_SUPT_0040,0040 L2/3 IT PIR-ENTl Glut_2,0.6600,CS20230722_CLUS_0144,0144 L2/3 IT PIR-ENTl Glut_2,271,0.3400
MC_SC_17_s03L_113,CS20230722_CLAS_01,01 IT-ET Glut,0.5500,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.4000,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.8000,CS20230722_CLUS_0177,0177 IT AON-TT-DP Glut_3,296,0.4100
MC_SC_17_s03L_114,CS20230722_CLAS_24,24 MY Glut,0.3400,CS20230722_SUBC_247,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,0.3100,CS20230722_SUPT_0994,0994 MV-SPIV Phox2b Ebf3 Lbx1 Glut_3,0.2200,CS20230722_CLUS_4487,4487 MV-SPIV Phox2b Ebf3 Lbx1 Glut_3,4320,0.2200
MC_SC_17_s03L_115,CS20230722_CLAS_19,19 MB Glut,0.3300,CS20230722_SUBC_187,187 SCsg Pde5a Glut,0.3000,CS20230722_SUPT_0787,0787 SCsg Pde5a Glut_3,0.6300,CS20230722_CLUS_3368,3368 SCsg Pde5a Glut_3,4913,0.3200
MC_SC_17_s03L_116,CS20230722_CLAS_01,01 IT-ET Glut,0.4000,CS20230722_SUBC_017,017 CA3 Glut,0.5900,CS20230722_SUPT_0075,0075 CA3 Glut_1,0.5700,CS20230722_CLUS_0300,0300 CA3 Glut_1,431,0.2600
MC_SC_17_s03L_117,CS20230722_CLAS_01,01 IT-ET Glut,0.4300,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2400,CS20230722_SUPT_0050,0050 IT AON-TT-DP Glut_5,0.2700,CS20230722_CLUS_0185,0185 IT AON-TT-DP Glut_5,287,0.2500
MC_SC_17_s03L_118,CS20230722_CLAS_24,24 MY Glut,0.2400,CS20230722_SUBC_252,252 DMX VII Tbx20 Chol,0.1900,CS20230722_SUPT_1011,1011 DMX VII Tbx20 Chol_2,0.3400,CS20230722_CLUS_4556,4556 DMX VII Tbx20 Chol_2,4174,0.3400
MC_SC_17_s03L_119,CS20230722_CLAS_01,01 IT-ET Glut,0.5100,CS20230722_SUBC_023,023 SUB-ProS Glut,0.1900,CS20230722_SUPT_0097,0097 SUB-ProS Glut_2,0.8400,CS20230722_CLUS_0392,0392 SUB-ProS Glut_2,373,0.8000
MC_SC_17_s03L_120,CS20230722_CLAS_24,24 MY Glut,0.5500,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3400,CS20230722_SUPT_0968,0968 NTS Phox2b Glut_10,0.3500,CS20230722_CLUS_4306,4306 NTS Phox2b Glut_10,4149,0.2300
MC_SC_17_s03L_121,CS20230722_CLAS_01,01 IT-ET Glut,0.4800,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.3200,CS20230722_SUPT_0021,0021 L5 IT CTX Glut_4,0.7600,CS20230722_CLUS_0064,0064 L5 IT CTX Glut_4,169,0.6000
MC_SC_17_s03L_122,CS20230722_CLAS_01,01 IT-ET Glut,0.4800,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2800,CS20230722_SUPT_0046,0046 IT AON-TT-DP Glut_1,0.3400,CS20230722_CLUS_0168,0168 IT AON-TT-DP Glut_1,269,0.3200
MC_SC_17_s03L_123,CS20230722_CLAS_01,01 IT-ET Glut,0.4700,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.4700,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.9100,CS20230722_CLUS_0205,0205 MEA Slc17a7 Glut_2,485,0.4700
MC_SC_17_s03L_124,CS20230722_CLAS_01,01 IT-ET Glut,0.4300,CS20230722_SUBC_020,020 L2/3 IT RSP Glut,0.4200,CS20230722_SUPT_0088,0088 L2/3 IT RSP Glut_2,0.9500,CS20230722_CLUS_0343,0343 L2/3 IT RSP Glut_2,314,0.5700
MC_SC_17_s03L_125,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.3100,CS20230722_SUPT_0027,0027 L4/5 IT CTX Glut_5,0.2500,CS20230722_CLUS_0095,0095 L4/5 IT CTX Glut_5,171,0.2300
MC_SC_17_s03L_126,CS20230722_CLAS_01,01 IT-ET Glut,0.4600,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.3100,CS20230722_SUPT_0021,0021 L5 IT CTX Glut_4,0.7400,CS20230722_CLUS_0064,0064 L5 IT CTX Glut_4,169,0.5800
MC_SC_17_s03L_127,CS20230722_CLAS_24,24 MY Glut,0.3500,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2900,CS20230722_SUPT_0967,0967 NTS Phox2b Glut_9,0.2200,CS20230722_CLUS_4300,4300 NTS Phox2b Glut_9,3872,0.1800
MC_SC_17_s03L_128,CS20230722_CLAS_01,01 IT-ET Glut,0.7700,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.2800,CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,0.4900,CS20230722_CLUS_0062,0062 L5 IT CTX Glut_3,193,0.3900
MC_SC_17_s03L_129,CS20230722_CLAS_01,01 IT-ET Glut,0.3700,CS20230722_SUBC_017,017 CA3 Glut,0.4700,CS20230722_SUPT_0077,0077 CA3 Glut_3,0.4800,CS20230722_CLUS_0310,0310 CA3 Glut_3,434,0.3100
MC_SC_17_s03L_130,CS20230722_CLAS_24,24 MY Glut,0.4400,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3000,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.5200,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.3600
MC_SC_17_s03L_131,CS20230722_CLAS_24,24 MY Glut,0.2900,CS20230722_SUBC_247,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,0.2200,CS20230722_SUPT_0996,0996 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,0.3200,CS20230722_CLUS_4489,4489 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,4327,0.3200
MC_SC_17_s03L_132,CS20230722_CLAS_01,01 IT-ET Glut,0.9500,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.3200,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.8000,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.7700
MC_SC_17_s03L_133,CS20230722_CLAS_24,24 MY Glut,0.4300,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2500,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.3600,CS20230722_CLUS_4229,4229 NTS Phox2b Glut_1,3900,0.2600
MC_SC_17_s03L_134,CS20230722_CLAS_01,01 IT-ET Glut,0.3000,CS20230722_SUBC_017,017 CA3 Glut,0.2900,CS20230722_SUPT_0076,0076 CA3 Glut_2,0.2600,CS20230722_CLUS_0306,0306 CA3 Glut_2,436,0.2300
MC_SC_17_s03L_135,CS20230722_CLAS_24,24 MY Glut,0.4300,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2600,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.4700,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.3700
MC_SC_17_s03L_136,CS20230722_CLAS_24,24 MY Glut,0.4000,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2100,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.5000,CS20230722_CLUS_4229,4229 NTS Phox2b Glut_1,3900,0.2900
MC_SC_17_s03L_137,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_004,004 L6 IT CTX Glut,0.1300,CS20230722_SUPT_0017,0017 L6 IT CTX Glut_5,0.3600,CS20230722_CLUS_0053,0053 L6 IT CTX Glut_5,109,0.3600
MC_SC_17_s03L_138,CS20230722_CLAS_01,01 IT-ET Glut,0.9500,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.1900,CS20230722_SUPT_0049,0049 IT AON-TT-DP Glut_4,0.3700,CS20230722_CLUS_0179,0179 IT AON-TT-DP Glut_4,282,0.3700
MC_SC_17_s03L_139,CS20230722_CLAS_01,01 IT-ET Glut,0.7700,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.3400,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.8900,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.5500
MC_SC_17_s03L_140,CS20230722_CLAS_24,24 MY Glut,0.3400,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2700,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.4600,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.2400
MC_SC_17_s03L_141,CS20230722_CLAS_24,24 MY Glut,0.3100,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2300,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.5700,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.2000
MC_SC_17_s03L_142,CS20230722_CLAS_24,24 MY Glut,0.4200,CS20230722_SUBC_252,252 DMX VII Tbx20 Chol,0.5400,CS20230722_SUPT_1010,1010 DMX VII Tbx20 Chol_1,0.9900,CS20230722_CLUS_4551,4551 DMX VII Tbx20 Chol_1,3893,0.7000
MC_SC_17_s03L_143,CS20230722_CLAS_24,24 MY Glut,0.4700,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2300,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.3700,CS20230722_CLUS_4236,4236 NTS Phox2b Glut_1,15053,0.1800
MC_SC_17_s03L_144,CS20230722_CLAS_24,24 MY Glut,0.3700,CS20230722_SUBC_251,251 NTS Dbh Glut,0.3100,CS20230722_SUPT_1004,1004 NTS Dbh Glut_1,0.2800,CS20230722_CLUS_4527,4527 NTS Dbh Glut_1,3967,0.2300
MC_SC_17_s03L_145,CS20230722_CLAS_01,01 IT-ET Glut,0.2600,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.2100,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.8600,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.7700
MC_SC_17_s03L_146,CS20230722_CLAS_01,01 IT-ET Glut,0.4300,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.3000,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.7500,CS20230722_CLUS_0201,0201 MEA Slc17a7 Glut_2,480,0.3100
MC_SC_17_s03L_147,CS20230722_CLAS_24,24 MY Glut,0.2400,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3100,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.3900,CS20230722_CLUS_4229,4229 NTS Phox2b Glut_1,3900,0.1500
MC_SC_17_s03L_148,CS20230722_CLAS_20,20 MB GABA,0.2100,CS20230722_SUBC_211,211 SC Tnnt1 Gli3 Gaba,0.2400,CS20230722_SUPT_0868,0868 SC Tnnt1 Gli3 Gaba_2,0.6400,CS20230722_CLUS_3783,3783 SC Tnnt1 Gli3 Gaba_2,3270,0.3500
MC_SC_17_s03L_149,CS20230722_CLAS_01,01 IT-ET Glut,0.4600,CS20230722_SUBC_017,017 CA3 Glut,0.2300,CS20230722_SUPT_0076,0076 CA3 Glut_2,0.4100,CS20230722_CLUS_0306,0306 CA3 Glut_2,436,0.2400
MC_SC_17_s03L_150,CS20230722_CLAS_01,01 IT-ET Glut,0.4300,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.4000,CS20230722_SUPT_0020,0020 L5 IT CTX Glut_3,0.6400,CS20230722_CLUS_0062,0062 L5 IT CTX Glut_3,193,0.5600
MC_SC_17_s03L_151,CS20230722_CLAS_01,01 IT-ET Glut,0.4100,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2500,CS20230722_SUPT_0025,0025 L4/5 IT CTX Glut_3,0.2200,CS20230722_CLUS_0088,0088 L4/5 IT CTX Glut_3,173,0.1300
MC_SC_17_s03L_152,CS20230722_CLAS_01,01 IT-ET Glut,0.7300,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2700,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8200,CS20230722_CLUS_0206,0206 MEA Slc17a7 Glut_2,2548,0.3700
MC_SC_17_s03L_153,CS20230722_CLAS_24,24 MY Glut,0.3800,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2800,CS20230722_SUPT_0963,0963 NTS Phox2b Glut_5,0.3300,CS20230722_CLUS_4274,4274 NTS Phox2b Glut_5,3888,0.2200
MC_SC_17_s03L_154,CS20230722_CLAS_01,01 IT-ET Glut,0.5100,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.3900,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8000,CS20230722_CLUS_0201,0201 MEA Slc17a7 Glut_2,480,0.3300
MC_SC_17_s03L_155,CS20230722_CLAS_01,01 IT-ET Glut,0.3400,CS20230722_SUBC_005,005 L5 IT CTX Glut,0.3700,CS20230722_SUPT_0021,0021 L5 IT CTX Glut_4,0.7400,CS20230722_CLUS_0064,0064 L5 IT CTX Glut_4,169,0.5300
MC_SC_17_s03L_156,CS20230722_CLAS_24,24 MY Glut,0.3600,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3400,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.4100,CS20230722_CLUS_4235,4235 NTS Phox2b Glut_1,15002,0.1800
MC_SC_17_s03L_157,CS20230722_CLAS_24,24 MY Glut,0.4800,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.5700,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.2200,CS20230722_CLUS_4230,4230 NTS Phox2b Glut_1,3901,0.1800
MC_SC_17_s03L_158,CS20230722_CLAS_01,01 IT-ET Glut,0.4800,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2300,CS20230722_SUPT_0049,0049 IT AON-TT-DP Glut_4,0.2800,CS20230722_CLUS_0179,0179 IT AON-TT-DP Glut_4,282,0.2500
MC_SC_17_s03L_159,CS20230722_CLAS_01,01 IT-ET Glut,0.4800,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.1500,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.3500,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.2800
MC_SC_17_s03L_160,CS20230722_CLAS_24,24 MY Glut,0.3300,CS20230722_SUBC_251,251 NTS Dbh Glut,0.2500,CS20230722_SUPT_1007,1007 NTS Dbh Glut_4,0.5300,CS20230722_CLUS_4548,4548 NTS Dbh Glut_4,3781,0.5100
MC_SC_17_s03L_161,CS20230722_CLAS_01,01 IT-ET Glut,0.6100,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.4500,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.5100,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3900
MC_SC_17_s03L_162,CS20230722_CLAS_01,01 IT-ET Glut,0.2700,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.3200,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.8900,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.4900
MC_SC_17_s03L_163,CS20230722_CLAS_01,01 IT-ET Glut,0.7600,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.3600,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.9300,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.6700
