Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,egfp_b,dtom_b,slc17a6_b,slc32a1_b,slc5a7_b,phox2b,ralyl,tenm2,ebf3,pcp4,tshz2,alcam,celf2,meis2,rph3a,robo1,syt1,zfhx3
1476,MC_SC_17_s03L_941,28,7,4,False,False,False,False,True,147,212,216,10,11,66,70,78,7,594,146,86,41
1477,MC_SC_17_s03L_942,28,8,3,False,False,False,True,False,1,43,40,3,2,13,35,13,24,6,22,14,19
1478,MC_SC_17_s03L_943,28,5,3,False,False,False,False,True,100,81,1,10,40,13,6,21,54,143,19,50,44
1483,MC_SC_17_s03L_944,29,4,2,False,False,False,True,False,1,11,0,0,1,0,0,3,0,0,0,6,0
1487,MC_SC_17_s03L_945,29,4,3,False,False,True,False,False,0,44,11,0,0,0,2,29,47,0,18,63,7
1492,MC_SC_17_s03L_946,29,7,6,False,False,True,False,False,0,7,16,6,29,17,5,10,26,6,15,3,1
1494,MC_SC_17_s03L_947,29,5,2,False,False,True,False,False,0,50,10,8,14,10,11,10,16,5,24,7,9
1495,MC_SC_17_s03L_948,29,5,3,False,False,True,False,False,3,14,9,1,32,3,17,6,15,0,21,17,0
1496,MC_SC_17_s03L_949,29,10,4,False,False,False,True,False,0,74,36,0,48,0,6,4,45,30,26,5,18
1498,MC_SC_17_s03L_950,29,5,2,False,False,False,True,False,0,19,28,2,7,10,9,6,18,12,4,8,13
1499,MC_SC_17_s03L_951,29,6,3,False,False,True,False,False,0,71,20,2,61,10,5,6,45,0,7,0,0
1501,MC_SC_17_s03L_952,29,7,4,False,False,True,False,False,0,28,78,31,6,12,45,18,1,7,14,39,3
1502,MC_SC_17_s03L_953,29,8,3,False,False,False,True,False,0,18,15,0,14,0,0,2,14,0,25,5,5
1503,MC_SC_17_s03L_954,29,6,4,False,False,True,False,False,1,18,21,60,41,12,40,19,2,58,24,12,3
1505,MC_SC_17_s03L_955,29,7,4,False,False,True,False,False,0,35,8,1,1,2,7,6,35,6,15,5,31
1506,MC_SC_17_s03L_956,29,4,2,False,False,False,True,False,0,16,35,0,5,3,3,13,11,4,0,15,1
1507,MC_SC_17_s03L_957,29,6,3,False,False,True,False,False,35,25,20,9,25,26,23,20,11,53,26,42,9
1509,MC_SC_17_s03L_958,29,5,3,False,False,True,False,False,126,59,26,23,81,11,2,34,13,176,72,13,43
1510,MC_SC_17_s03L_959,29,5,4,False,False,True,False,False,0,38,45,4,8,7,31,20,42,0,26,24,2
1511,MC_SC_17_s03L_960,29,6,3,False,False,False,True,False,0,50,18,4,48,38,4,14,30,32,20,24,39
1514,MC_SC_17_s03L_961,29,7,5,False,False,True,False,False,30,27,32,9,14,11,1,22,1,8,22,18,15
1516,MC_SC_17_s03L_962,29,5,3,False,False,True,False,False,0,17,19,60,28,3,14,23,0,21,8,2,0
1518,MC_SC_17_s03L_963,29,4,3,False,False,True,False,False,1,17,32,0,58,104,12,12,68,6,14,31,22
1520,MC_SC_17_s03L_964,29,5,3,False,False,True,False,False,0,28,60,2,70,97,4,15,35,33,8,64,28
1522,MC_SC_17_s03L_965,29,7,3,False,False,True,False,False,97,93,93,67,33,38,41,53,4,3,49,67,9
1523,MC_SC_17_s03L_966,29,6,3,False,False,True,False,False,0,42,30,0,22,33,47,20,37,1,39,30,47
1524,MC_SC_17_s03L_967,29,3,2,False,False,False,True,False,0,27,62,6,10,24,51,17,22,0,7,25,5
1525,MC_SC_17_s03L_968,29,5,2,False,False,True,False,False,76,39,17,37,28,5,12,12,2,0,7,36,20
1526,MC_SC_17_s03L_969,29,5,3,False,False,False,True,False,0,23,36,9,34,46,49,12,0,36,12,38,43
1528,MC_SC_17_s03L_970,29,5,4,False,False,False,False,True,104,49,2,9,13,32,49,20,22,131,27,23,44
1529,MC_SC_17_s03L_971,29,3,2,False,False,False,True,False,0,6,15,0,0,0,6,10,22,8,7,0,3
1531,MC_SC_17_s03L_972,29,4,2,False,False,False,True,False,0,42,92,2,17,20,72,31,54,4,11,59,25
1532,MC_SC_17_s03L_973,29,6,3,False,False,False,True,False,1,41,112,2,3,3,54,38,23,38,20,8,12
1533,MC_SC_17_s03L_974,30,3,2,False,False,False,True,False,0,6,5,0,0,0,3,4,0,0,5,14,0
1534,MC_SC_17_s03L_975,30,4,2,False,False,False,True,False,0,10,0,4,0,0,4,9,0,0,4,4,0
1535,MC_SC_17_s03L_976,30,4,2,False,False,True,False,False,0,20,48,0,0,1,4,0,9,0,4,5,1
1536,MC_SC_17_s03L_977,30,4,2,False,False,True,False,False,53,23,5,5,102,11,58,26,49,6,25,47,27
1539,MC_SC_17_s03L_978,30,7,3,False,False,False,True,False,6,19,17,24,6,39,1,11,3,94,55,55,35
1541,MC_SC_17_s03L_979,30,4,3,False,False,False,True,False,11,38,4,1,9,2,4,35,19,45,27,10,5
1542,MC_SC_17_s03L_980,30,5,3,False,False,False,True,False,0,9,12,2,21,16,5,7,19,36,26,5,25
1550,MC_SC_17_s03L_981,30,5,2,False,False,True,False,False,1,69,17,7,14,20,45,24,43,40,22,76,1
1552,MC_SC_17_s03L_982,30,5,3,False,False,True,False,False,2,62,9,6,9,2,59,20,28,60,42,15,2
1553,MC_SC_17_s03L_983,30,6,3,False,False,False,True,False,0,68,2,2,3,39,17,3,15,7,18,4,6
1555,MC_SC_17_s03L_984,30,6,4,False,False,True,False,False,193,88,49,75,94,43,25,38,26,149,51,21,35
1556,MC_SC_17_s03L_985,30,5,4,False,False,True,False,False,94,83,33,92,66,9,11,38,9,69,54,12,12
1557,MC_SC_17_s03L_986,30,6,3,False,False,True,False,False,0,53,15,0,2,7,1,9,25,2,6,9,0
1558,MC_SC_17_s03L_987,30,5,2,False,False,False,True,False,3,23,23,5,5,55,11,27,5,14,23,39,28
1560,MC_SC_17_s03L_988,30,3,2,False,False,False,True,False,0,11,0,3,0,0,7,6,0,0,5,21,0
1561,MC_SC_17_s03L_989,30,5,2,False,False,False,False,True,130,25,9,4,69,9,7,2,3,0,6,74,12
1562,MC_SC_17_s03L_990,30,6,2,False,False,False,True,False,0,118,3,0,0,56,28,17,48,0,28,12,6
1564,MC_SC_17_s03L_991,30,5,3,False,False,True,False,False,0,72,23,44,83,7,1,19,48,13,50,6,22
1565,MC_SC_17_s03L_992,30,7,5,False,False,True,False,False,2,60,46,47,211,34,48,19,84,0,68,4,13
1568,MC_SC_17_s03L_993,30,8,3,False,False,True,False,False,3,97,50,6,18,16,11,18,70,88,37,45,2
1572,MC_SC_17_s03L_994,30,3,1,False,False,False,True,False,0,5,0,0,0,1,2,21,1,7,0,1,0
1574,MC_SC_17_s03L_995,30,6,2,False,False,True,False,False,2,47,28,3,6,14,42,41,71,97,47,43,9
1576,MC_SC_17_s03L_996,30,5,2,False,False,True,False,False,0,20,11,3,16,0,0,21,17,8,23,15,2
1577,MC_SC_17_s03L_997,30,6,4,False,False,True,False,False,118,69,18,43,27,11,4,13,3,101,50,11,47
1578,MC_SC_17_s03L_998,30,6,3,False,False,False,True,False,0,25,10,7,0,18,6,10,45,0,7,6,40
1580,MC_SC_17_s03L_999,30,7,4,False,False,True,False,False,1,32,43,18,10,19,55,37,33,49,71,22,26
1581,MC_SC_17_s03L_1000,30,3,2,False,False,True,False,False,1,19,12,31,0,1,29,25,6,2,12,24,1
1582,MC_SC_17_s03L_1001,30,3,1,False,False,False,True,False,0,39,4,44,13,4,13,21,14,7,8,30,18
1583,MC_SC_17_s03L_1002,30,5,3,False,False,False,True,False,0,38,11,23,14,5,22,14,10,3,7,47,45
1585,MC_SC_17_s03L_1003,30,3,1,False,False,False,True,False,0,15,22,0,1,8,12,6,0,6,6,5,12
1586,MC_SC_17_s03L_1004,30,5,3,False,False,True,False,False,59,40,29,2,13,0,14,28,16,0,12,22,15
1587,MC_SC_17_s03L_1005,30,7,4,False,False,False,True,True,1,124,62,2,3,73,12,19,54,0,35,29,34
1589,MC_SC_17_s03L_1006,30,6,4,False,False,False,True,False,1,40,6,4,1,9,1,7,14,0,3,17,15
1590,MC_SC_17_s03L_1007,30,5,1,False,False,False,False,True,155,77,2,1,68,7,32,9,41,0,7,218,26
1591,MC_SC_17_s03L_1008,30,3,2,False,False,False,True,False,0,7,35,0,1,0,24,13,9,0,7,27,22
1593,MC_SC_17_s03L_1009,30,3,2,False,False,False,False,True,62,54,23,5,3,5,13,21,25,114,31,38,32
1596,MC_SC_17_s03L_1010,30,8,3,False,False,False,True,False,0,11,28,0,1,7,25,10,0,25,24,7,17
1604,MC_SC_17_s03L_1011,31,5,3,False,False,True,False,False,62,25,21,0,49,13,9,11,17,0,17,22,40
1605,MC_SC_17_s03L_1012,31,5,4,False,False,False,True,False,0,5,20,0,0,2,0,4,14,3,11,4,2
1606,MC_SC_17_s03L_1013,31,6,3,False,False,False,True,False,0,1,13,0,0,0,0,2,13,0,14,4,16
1616,MC_SC_17_s03L_1014,31,3,1,False,False,True,False,False,149,48,23,18,71,16,30,23,28,73,16,36,11
1617,MC_SC_17_s03L_1015,31,5,4,False,False,True,False,False,5,47,15,2,3,1,8,32,41,4,5,50,15
1619,MC_SC_17_s03L_1016,31,5,2,False,False,True,False,False,65,49,30,27,9,4,49,21,11,6,42,38,8
1620,MC_SC_17_s03L_1017,31,4,2,False,False,True,False,False,131,23,27,23,30,31,17,10,28,26,24,5,25
1621,MC_SC_17_s03L_1018,31,7,3,False,False,True,False,False,0,48,12,14,29,7,6,7,32,3,27,1,11
1623,MC_SC_17_s03L_1019,31,6,3,False,True,True,False,False,2,171,12,3,54,0,7,21,43,0,27,32,3
1624,MC_SC_17_s03L_1020,31,3,1,False,False,True,False,False,59,17,18,8,37,4,41,39,29,2,20,21,7
1625,MC_SC_17_s03L_1021,31,4,2,False,False,False,True,False,0,5,22,21,12,10,17,13,17,2,12,18,2
1626,MC_SC_17_s03L_1022,31,6,3,False,False,False,True,False,0,16,2,1,38,0,0,19,7,22,11,12,15
1631,MC_SC_17_s03L_1023,31,5,2,False,False,False,True,False,0,10,13,4,5,26,31,26,87,60,11,100,21
1633,MC_SC_17_s03L_1024,31,5,3,False,True,True,False,False,0,24,10,3,0,0,22,21,22,11,18,31,6
1634,MC_SC_17_s03L_1025,31,5,3,False,False,True,False,False,0,69,46,3,2,2,63,21,53,0,35,30,0
1635,MC_SC_17_s03L_1026,31,5,2,False,False,False,True,False,0,24,8,1,0,0,14,6,17,19,8,0,2
1636,MC_SC_17_s03L_1027,31,6,3,False,False,True,False,False,1,29,36,15,7,10,5,15,35,46,19,6,21
1637,MC_SC_17_s03L_1028,31,7,5,False,False,False,True,False,1,32,27,7,1,41,4,24,5,91,35,10,17
1638,MC_SC_17_s03L_1029,31,5,2,False,False,False,True,False,0,37,20,57,15,13,12,8,25,1,6,30,20
1639,MC_SC_17_s03L_1030,31,7,3,False,False,False,True,False,0,11,43,1,0,15,3,17,17,39,20,24,22
1640,MC_SC_17_s03L_1031,31,9,5,False,False,True,False,False,161,56,32,72,68,23,3,35,33,221,97,4,33
1642,MC_SC_17_s03L_1032,31,5,2,False,False,False,True,False,0,17,2,2,0,13,11,12,37,6,9,57,7
1644,MC_SC_17_s03L_1033,31,3,2,False,False,False,True,False,0,16,45,0,12,40,12,7,35,0,24,47,22
1645,MC_SC_17_s03L_1034,31,7,4,False,False,True,False,False,104,34,29,38,31,11,5,28,19,45,34,5,22
1646,MC_SC_17_s03L_1035,31,5,2,False,False,True,False,False,47,16,9,28,5,3,0,17,5,9,14,1,19
1647,MC_SC_17_s03L_1036,31,5,3,False,False,False,True,False,0,19,36,0,12,9,46,12,1,1,5,25,27
1648,MC_SC_17_s03L_1037,31,9,3,False,False,False,False,True,25,30,17,3,1,5,60,11,4,56,32,0,7
1649,MC_SC_17_s03L_1038,31,5,3,False,False,False,False,True,34,40,40,1,4,3,54,12,2,5,18,26,3
1651,MC_SC_17_s03L_1039,31,6,3,False,False,False,False,True,37,57,17,4,2,9,49,12,14,157,29,30,31
1656,MC_SC_17_s03L_1040,32,5,4,False,False,False,True,False,0,4,0,5,1,0,4,11,0,0,0,13,0
1669,MC_SC_17_s03L_1041,32,4,3,False,False,True,False,False,96,28,3,1,19,6,15,15,2,3,23,14,52
1670,MC_SC_17_s03L_1042,32,4,2,False,False,True,False,False,11,9,11,6,41,5,8,10,10,9,4,7,2
1674,MC_SC_17_s03L_1043,32,7,3,False,False,False,True,False,0,15,17,1,0,3,5,5,9,37,13,2,10
1675,MC_SC_17_s03L_1044,32,7,4,False,False,False,True,False,0,19,14,1,23,19,10,9,14,34,30,6,24
1676,MC_SC_17_s03L_1045,32,5,2,False,False,False,True,False,1,22,12,2,48,0,2,22,1,40,21,3,21
1677,MC_SC_17_s03L_1046,32,5,3,False,False,False,True,False,1,26,13,58,37,9,32,9,35,34,16,36,31
1678,MC_SC_17_s03L_1047,32,3,2,False,False,True,False,False,45,31,2,1,7,2,5,14,8,2,0,11,11
1679,MC_SC_17_s03L_1048,32,3,2,False,False,False,True,False,0,29,32,0,0,57,18,11,16,6,17,13,10
1682,MC_SC_17_s03L_1049,32,6,3,False,False,True,False,False,111,22,9,1,21,8,4,20,9,9,12,13,42
1683,MC_SC_17_s03L_1050,32,6,4,False,False,False,True,False,2,60,1,0,0,44,27,6,40,0,28,10,7
1684,MC_SC_17_s03L_1051,32,4,3,False,False,True,False,False,60,22,23,2,30,12,21,13,27,1,21,17,7
1685,MC_SC_17_s03L_1052,32,5,2,False,False,False,True,False,3,113,9,9,6,67,26,6,52,0,23,4,7
1686,MC_SC_17_s03L_1053,32,7,3,False,False,False,True,False,0,41,17,0,19,26,10,10,11,0,15,18,9
1690,MC_SC_17_s03L_1054,32,4,3,False,False,True,False,False,0,14,11,45,22,24,29,13,3,1,27,11,15
1694,MC_SC_17_s03L_1055,32,9,4,False,False,False,True,False,0,33,26,4,2,57,32,25,54,46,42,33,23
1695,MC_SC_17_s03L_1056,32,3,2,False,False,True,False,False,40,22,14,7,5,0,5,5,2,21,16,16,12
1696,MC_SC_17_s03L_1057,32,7,4,False,False,True,False,False,1,34,22,8,47,0,1,28,39,10,45,15,4
1698,MC_SC_17_s03L_1058,32,6,4,False,False,False,True,False,1,129,59,2,20,2,1,8,18,34,49,6,49
1700,MC_SC_17_s03L_1059,32,3,2,False,False,False,True,False,0,14,49,0,0,0,7,6,9,0,16,3,2
1701,MC_SC_17_s03L_1060,32,9,5,False,False,False,True,False,0,53,7,18,31,10,31,5,31,0,32,28,57
1702,MC_SC_17_s03L_1061,32,4,3,False,False,True,False,False,44,26,45,0,35,11,6,27,32,17,19,5,17
1707,MC_SC_17_s03L_1062,33,6,3,False,False,False,True,False,0,32,9,0,2,18,7,3,19,0,22,26,0
1708,MC_SC_17_s03L_1063,33,5,2,False,False,False,True,False,0,4,0,6,1,33,4,6,0,0,7,39,7
1713,MC_SC_17_s03L_1064,33,4,2,False,False,False,False,True,202,32,91,7,11,40,12,11,4,16,19,227,26
1714,MC_SC_17_s03L_1065,33,6,3,False,False,False,True,False,0,11,4,0,0,1,11,7,15,0,12,9,4
1715,MC_SC_17_s03L_1066,33,5,3,False,False,False,True,False,0,63,31,15,1,11,0,8,0,3,6,3,3
1717,MC_SC_17_s03L_1067,33,8,6,False,False,False,True,False,0,21,42,10,17,30,38,23,46,197,85,13,38
1718,MC_SC_17_s03L_1068,33,6,3,False,False,True,False,False,0,43,15,4,1,5,9,23,41,23,18,11,44
1719,MC_SC_17_s03L_1069,33,7,5,False,True,False,True,False,6,41,7,40,13,49,4,18,2,116,35,61,47
1720,MC_SC_17_s03L_1070,33,6,3,False,False,True,False,False,0,79,13,2,9,4,2,6,33,9,20,8,5
1722,MC_SC_17_s03L_1071,33,8,5,False,False,True,False,False,0,160,21,2,24,12,6,28,56,18,25,23,3
1725,MC_SC_17_s03L_1072,33,4,3,False,False,True,False,False,0,16,28,0,10,2,1,10,13,6,7,5,0
1726,MC_SC_17_s03L_1073,33,8,4,False,False,True,False,False,0,75,25,2,7,6,28,21,51,30,29,23,6
1727,MC_SC_17_s03L_1074,33,4,2,False,False,True,False,False,24,63,23,20,31,6,5,4,0,5,27,4,14
1729,MC_SC_17_s03L_1075,33,7,2,False,False,False,True,False,0,24,22,1,19,2,20,11,23,55,27,9,27
1731,MC_SC_17_s03L_1076,33,3,2,False,False,False,True,False,1,16,11,4,1,10,11,13,39,0,12,53,6
1732,MC_SC_17_s03L_1077,33,2,1,False,False,False,True,False,2,61,6,52,18,2,23,11,19,2,12,33,37
1734,MC_SC_17_s03L_1078,33,4,2,False,False,True,False,False,39,22,4,44,31,6,22,20,31,16,28,14,7
1738,MC_SC_17_s03L_1079,33,2,2,False,False,False,True,False,1,44,38,0,0,3,2,10,13,22,21,32,27
1739,MC_SC_17_s03L_1080,33,2,2,False,False,False,True,False,0,13,64,0,10,10,25,9,1,11,9,3,32
1741,MC_SC_17_s03L_1081,33,5,3,False,False,False,True,False,0,16,22,2,6,10,13,4,14,0,9,21,23
1742,MC_SC_17_s03L_1082,33,3,3,False,False,True,False,False,37,20,6,32,8,1,17,12,0,2,15,3,2
1743,MC_SC_17_s03L_1083,33,5,3,False,False,False,True,False,0,29,0,23,0,1,4,5,9,0,0,10,20
1744,MC_SC_17_s03L_1084,33,3,2,False,False,False,True,False,0,20,35,3,16,21,13,4,0,0,4,19,21
1745,MC_SC_17_s03L_1085,33,8,5,False,False,False,True,False,0,40,83,5,7,15,40,17,64,8,18,27,57
1747,MC_SC_17_s03L_1086,33,8,6,False,False,False,True,False,0,53,30,9,0,25,35,11,50,0,17,25,27
1750,MC_SC_17_s03L_1087,33,7,4,False,False,False,False,True,71,75,16,6,7,56,30,37,72,228,31,38,29
1752,MC_SC_17_s03L_1088,33,5,3,False,False,False,False,True,71,25,7,9,1,3,11,14,43,131,29,32,52
1753,MC_SC_17_s03L_1089,33,6,4,False,False,True,False,False,82,45,74,85,54,8,51,42,2,21,27,45,47
1755,MC_SC_17_s03L_1090,33,8,3,False,False,True,False,False,37,42,17,20,5,6,7,18,0,2,17,25,15
1760,MC_SC_17_s03L_1091,34,2,1,False,False,True,False,False,45,31,7,6,30,9,23,13,35,3,12,21,39
1763,MC_SC_17_s03L_1092,34,7,4,False,False,False,True,False,1,11,12,6,6,61,15,39,8,104,61,54,51
1766,MC_SC_17_s03L_1093,34,5,3,False,False,True,False,False,54,7,11,4,21,18,24,24,24,23,36,31,46
1767,MC_SC_17_s03L_1094,34,6,4,False,False,True,False,False,0,14,58,1,34,80,0,13,26,16,23,22,14
1769,MC_SC_17_s03L_1095,34,6,5,False,False,False,True,False,0,42,13,3,19,6,2,8,20,43,23,2,0
1770,MC_SC_17_s03L_1096,34,7,4,False,False,True,False,False,3,15,15,50,41,16,44,10,1,29,30,8,3
1771,MC_SC_17_s03L_1097,34,5,3,False,False,False,True,False,1,43,10,44,0,97,14,15,69,86,28,121,10
1772,MC_SC_17_s03L_1098,34,4,2,False,False,True,False,False,46,62,4,0,34,3,37,8,3,4,19,43,43
1773,MC_SC_17_s03L_1099,34,2,2,False,False,True,False,False,0,34,10,0,0,61,14,15,27,0,16,30,3
1774,MC_SC_17_s03L_1100,34,5,4,False,False,True,False,False,0,114,16,2,23,0,16,11,83,0,6,33,3
1775,MC_SC_17_s03L_1101,34,7,4,False,False,True,False,False,0,146,23,2,41,4,1,10,59,0,23,16,5
1779,MC_SC_17_s03L_1102,34,6,5,False,False,False,True,False,0,16,23,3,0,56,10,20,37,24,21,28,27
1780,MC_SC_17_s03L_1103,34,6,3,False,False,False,True,False,0,30,34,1,1,3,37,18,18,0,27,62,38
1781,MC_SC_17_s03L_1104,34,7,5,False,False,False,False,True,94,103,111,1,12,8,31,5,49,121,22,34,16
1784,MC_SC_17_s03L_1105,34,5,2,False,False,False,True,False,0,11,15,3,8,10,22,4,0,10,7,12,21
1785,MC_SC_17_s03L_1106,34,7,5,False,False,False,True,False,0,50,65,8,6,8,30,22,63,12,30,32,54
1786,MC_SC_17_s03L_1107,34,7,5,False,False,False,False,True,33,46,28,3,0,38,95,12,34,242,60,37,21
1788,MC_SC_17_s03L_1108,34,7,3,False,False,False,False,True,85,42,1,2,6,17,3,14,42,178,16,7,10
1789,MC_SC_17_s03L_1109,34,6,2,False,False,False,False,True,67,72,27,7,3,11,7,11,26,164,41,23,26
1790,MC_SC_17_s03L_1110,34,7,4,False,False,True,False,False,116,53,26,57,60,18,2,24,20,117,119,26,43
1791,MC_SC_17_s03L_1111,34,7,4,False,False,False,True,False,0,20,50,2,4,7,17,12,4,29,17,19,17
1795,MC_SC_17_s03L_1112,35,6,4,False,False,True,False,False,1,109,14,1,1,0,7,21,77,8,1,54,1
1806,MC_SC_17_s03L_1113,35,5,2,False,False,True,False,False,1,52,15,5,13,9,23,22,44,74,25,9,5
1808,MC_SC_17_s03L_1114,35,6,5,False,False,False,True,False,3,135,10,8,2,81,46,18,63,140,62,7,16
1809,MC_SC_17_s03L_1115,35,6,2,False,False,True,False,False,111,17,25,4,43,58,39,33,43,25,34,10,35
1810,MC_SC_17_s03L_1116,35,6,4,False,False,True,False,False,0,126,16,2,9,1,22,14,54,19,29,19,13
1812,MC_SC_17_s03L_1117,35,6,5,False,False,False,True,False,0,150,20,5,3,49,1,5,24,88,29,0,4
1813,MC_SC_17_s03L_1118,35,3,1,False,False,True,False,False,71,39,7,0,19,12,17,13,1,14,40,18,40
1816,MC_SC_17_s03L_1119,35,5,4,False,False,False,True,False,0,13,8,22,1,92,9,12,63,8,8,63,9
1821,MC_SC_17_s03L_1120,35,3,1,False,False,False,True,False,0,24,28,9,10,28,45,16,1,16,10,33,31
1830,MC_SC_17_s03L_1121,35,6,3,False,False,True,False,False,3,51,31,24,50,51,91,38,76,38,51,38,50
1831,MC_SC_17_s03L_1122,35,5,3,False,True,False,True,False,1,13,25,3,0,19,11,21,42,5,10,16,23
1837,MC_SC_17_s03L_1123,35,4,2,False,False,False,True,False,0,26,47,1,0,4,0,3,5,24,10,25,11
1838,MC_SC_17_s03L_1124,35,2,1,False,False,False,True,False,0,5,2,0,0,1,1,1,7,0,2,0,0
1841,MC_SC_17_s03L_1125,35,6,3,False,False,True,False,False,109,19,80,61,48,6,33,39,17,55,49,15,4
1846,MC_SC_17_s03L_1126,36,5,3,False,False,True,False,False,0,8,31,14,57,5,1,8,18,26,19,17,4
1848,MC_SC_17_s03L_1127,36,5,4,False,False,False,True,False,0,14,7,2,20,12,2,3,37,0,29,0,10
1857,MC_SC_17_s03L_1128,36,4,3,False,True,True,False,False,0,20,6,1,1,5,3,6,3,4,20,0,25
1858,MC_SC_17_s03L_1129,36,4,2,False,False,True,False,False,0,46,26,86,73,32,77,22,9,146,47,29,55
1860,MC_SC_17_s03L_1130,36,5,2,False,False,True,False,False,49,36,9,10,28,10,17,16,26,9,11,40,28
1863,MC_SC_17_s03L_1131,36,4,2,False,False,True,False,False,106,74,30,130,104,21,4,36,42,0,48,14,28
1867,MC_SC_17_s03L_1132,36,5,4,False,False,False,True,False,0,20,5,0,3,29,17,1,9,2,18,15,12
1868,MC_SC_17_s03L_1133,36,3,1,False,False,True,False,False,0,9,1,33,11,0,6,2,2,0,4,11,0
1870,MC_SC_17_s03L_1134,36,5,3,False,False,False,True,False,0,100,22,0,13,93,63,18,88,61,26,4,12
1871,MC_SC_17_s03L_1135,36,5,4,False,False,True,False,False,0,67,1,82,67,15,61,13,1,22,20,14,14
1872,MC_SC_17_s03L_1136,36,5,2,False,False,False,True,False,0,10,4,0,0,27,3,7,23,8,10,9,5
1874,MC_SC_17_s03L_1137,36,4,2,False,False,False,True,False,0,2,4,1,3,7,2,8,14,24,29,12,5
1879,MC_SC_17_s03L_1138,36,5,4,False,False,False,True,False,0,11,24,2,1,29,4,9,24,8,25,19,14
1880,MC_SC_17_s03L_1139,36,5,3,False,True,True,False,False,1,29,86,29,1,8,2,22,48,94,22,11,41
1883,MC_SC_17_s03L_1140,36,5,3,False,False,False,True,False,0,17,3,4,28,0,1,23,7,65,37,19,39
1893,MC_SC_17_s03L_1141,36,5,3,False,False,False,False,True,46,38,8,3,0,21,40,5,41,30,14,36,18
1897,MC_SC_17_s03L_1142,37,4,3,False,False,False,True,False,7,14,38,3,11,14,5,17,39,69,45,16,29
1898,MC_SC_17_s03L_1143,37,4,3,False,False,True,False,False,0,43,14,2,7,0,63,30,58,25,29,37,4
1909,MC_SC_17_s03L_1144,37,4,4,False,False,False,True,False,13,39,10,22,10,32,6,33,11,132,66,69,89
1914,MC_SC_17_s03L_1145,37,4,2,False,False,True,False,False,96,25,27,38,18,32,19,29,11,108,45,19,11
1915,MC_SC_17_s03L_1146,37,4,3,False,False,True,False,False,81,56,26,30,35,16,43,15,28,58,25,28,19
1916,MC_SC_17_s03L_1147,37,4,3,False,False,False,True,False,5,11,18,7,7,3,3,9,8,16,44,28,0
1918,MC_SC_17_s03L_1148,37,4,3,False,False,True,False,False,0,103,16,0,2,0,5,21,46,3,8,17,1
1919,MC_SC_17_s03L_1149,37,4,3,False,False,True,False,False,0,145,9,2,2,0,7,12,68,19,16,31,3
1925,MC_SC_17_s03L_1150,37,4,2,False,False,True,False,False,94,77,13,1,18,5,27,13,7,4,22,31,32
1927,MC_SC_17_s03L_1151,37,4,2,False,False,False,True,False,1,36,21,5,1,13,6,18,10,26,16,27,13
1932,MC_SC_17_s03L_1152,37,4,1,False,True,True,False,False,14,59,63,4,14,7,37,31,89,101,38,34,3
1933,MC_SC_17_s03L_1153,37,4,2,False,False,False,True,False,0,4,10,1,2,5,0,3,17,40,12,3,8
1938,MC_SC_17_s03L_1154,37,4,2,False,False,False,True,False,1,8,17,1,0,2,3,10,21,25,15,21,21
1944,MC_SC_17_s03L_1155,37,4,2,False,False,True,False,False,0,30,77,0,4,2,39,7,37,2,7,23,4
1952,MC_SC_17_s03L_1156,38,3,3,False,False,False,True,False,2,30,2,54,5,52,6,21,2,13,3,53,26
1955,MC_SC_17_s03L_1157,38,3,3,False,False,True,False,False,50,14,6,8,22,0,4,22,66,27,28,27,4
1962,MC_SC_17_s03L_1158,38,3,2,False,False,False,True,False,0,24,10,6,0,7,29,13,59,20,24,97,5
1974,MC_SC_17_s03L_1159,38,3,2,False,False,True,False,False,2,15,15,72,14,8,23,20,6,12,30,24,3
1983,MC_SC_17_s03L_1160,38,3,3,False,False,True,False,False,1,86,12,0,2,1,1,1,28,11,12,1,2
1986,MC_SC_17_s03L_1161,38,3,2,False,True,False,True,False,0,1,22,0,2,2,0,0,17,0,13,13,0
2034,MC_SC_17_s03L_1162,39,2,2,False,False,False,True,False,3,9,8,9,2,2,3,3,2,5,10,2,2
2038,MC_SC_17_s03L_1163,39,2,2,False,False,True,False,False,1,18,6,46,24,0,0,0,2,3,26,20,0
2079,MC_SC_17_s03L_1164,28,1,1,True,False,True,False,False,0,21,104,11,22,13,6,17,63,36,6,15,2
2080,MC_SC_17_s03L_1165,32,1,1,False,True,False,True,False,1,127,14,23,0,97,16,27,83,159,48,8,9
2081,MC_SC_17_s03L_1166,13,1,1,False,True,True,False,False,5,28,15,5,0,0,56,27,40,9,25,84,2
2082,MC_SC_17_s03L_1167,11,1,1,False,True,True,False,False,85,13,34,2,34,17,3,35,24,60,21,7,34
2083,MC_SC_17_s03L_1168,29,1,1,False,True,True,False,False,68,16,27,1,19,15,25,23,20,15,12,12,33
2084,MC_SC_17_s03L_1169,20,1,1,False,True,True,False,False,0,66,4,5,3,3,28,31,30,11,36,64,2
2085,MC_SC_17_s03L_1170,31,1,1,False,True,True,False,False,2,32,10,1,14,1,33,26,32,13,30,38,8
2086,MC_SC_17_s03L_1171,33,1,1,False,True,True,False,False,124,98,54,128,136,17,42,51,47,121,66,36,44
2087,MC_SC_17_s03L_1172,39,1,1,True,False,True,False,False,147,16,40,57,93,97,34,44,84,99,82,75,83
