Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,phox2b,ralyl,slc17a6,tenm2,ebf3,pcp4,slc32a1,tshz2,alcam,celf2,meis2,rph3a,robo1,slc5a7,syt1,zfhx3,Area
7096,MC_SC_17_s03L_7096,21,3,2,38,27,2,1,0,17,0,0,0,3,0,0,0,0,0,3,970.0
7097,MC_SC_17_s03L_7097,21,3,2,0,9,0,15,0,0,15,0,1,0,1,0,4,0,0,0,672.0
7098,MC_SC_17_s03L_7098,21,3,1,0,9,1,33,8,8,32,0,0,1,0,15,6,0,1,1,1385.0
7099,MC_SC_17_s03L_7099,21,4,2,0,6,0,4,0,5,3,0,0,3,0,0,1,0,0,0,1090.0
7100,MC_SC_17_s03L_7100,21,6,4,0,4,2,9,6,23,1,5,0,3,0,1,0,0,0,0,664.0
7101,MC_SC_17_s03L_7101,21,4,2,23,2,0,1,1,8,0,0,0,0,0,0,0,0,0,0,405.0
7102,MC_SC_17_s03L_7102,21,5,3,31,15,0,1,0,25,0,0,1,2,0,0,0,0,0,3,635.0
7103,MC_SC_17_s03L_7103,21,6,5,0,5,0,22,0,8,0,0,0,1,0,0,4,0,1,0,1539.0
7104,MC_SC_17_s03L_7104,21,5,2,130,60,9,29,0,92,9,1,0,0,2,0,3,1,1,2,2505.0
7105,MC_SC_17_s03L_7105,21,1,1,2,32,0,11,0,8,1,0,1,0,0,0,1,1,10,2,1697.0
7106,MC_SC_17_s03L_7106,21,2,2,1,7,1,2,9,12,0,2,1,2,0,0,0,0,0,0,609.0
7107,MC_SC_17_s03L_7107,21,3,2,0,19,0,14,0,0,16,0,1,1,0,2,3,0,0,2,944.0
7108,MC_SC_17_s03L_7108,21,6,3,0,21,0,19,0,5,19,3,0,0,0,5,5,0,1,2,949.0
7109,MC_SC_17_s03L_7109,21,2,2,20,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,525.0
7110,MC_SC_17_s03L_7110,21,2,1,4,3,0,7,0,11,0,3,1,1,0,0,1,0,1,0,604.0
7111,MC_SC_17_s03L_7111,21,2,2,0,1,0,1,2,2,0,0,3,0,0,0,0,0,0,0,837.0
7112,MC_SC_17_s03L_7112,21,5,2,2,2,4,13,0,169,18,0,0,1,0,1,1,13,5,0,2520.0
7113,MC_SC_17_s03L_7113,21,3,2,37,9,0,0,2,6,1,2,0,0,0,0,1,0,1,2,617.0
7114,MC_SC_17_s03L_7114,21,7,4,1,15,13,3,6,33,7,0,0,4,5,14,4,4,1,0,1726.0
7115,MC_SC_17_s03L_7115,21,4,2,0,13,0,18,0,7,10,0,0,0,0,0,0,0,0,0,2174.0
7116,MC_SC_17_s03L_7116,21,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,301.0
7117,MC_SC_17_s03L_7117,21,1,1,11,1,0,1,0,3,0,3,6,1,4,0,0,0,2,2,427.0
7118,MC_SC_17_s03L_7118,21,5,3,52,17,0,3,0,24,0,0,0,1,0,0,0,2,5,0,1106.0
7119,MC_SC_17_s03L_7119,21,7,4,0,4,0,13,0,31,0,2,0,0,3,0,0,0,2,0,1641.0
7120,MC_SC_17_s03L_7120,21,1,1,27,1,0,3,0,10,0,0,4,2,1,0,1,0,0,2,704.0
7121,MC_SC_17_s03L_7121,21,8,4,0,29,4,12,5,83,40,1,1,1,0,34,5,5,1,1,2710.0
7122,MC_SC_17_s03L_7122,21,5,3,5,19,2,0,0,3,0,0,0,0,1,0,0,2,3,0,1043.0
7123,MC_SC_17_s03L_7123,21,3,2,70,7,0,1,0,62,0,0,1,3,1,0,3,0,1,4,1120.0
7124,MC_SC_17_s03L_7124,21,4,2,38,5,0,2,1,8,0,1,4,4,1,0,1,0,4,4,828.0
7125,MC_SC_17_s03L_7125,21,4,2,2,11,0,6,3,5,2,0,5,0,2,0,2,1,0,0,1829.0
7126,MC_SC_17_s03L_7126,21,7,5,0,5,10,19,0,169,17,0,0,3,1,10,3,27,6,1,1913.0
7127,MC_SC_17_s03L_7127,21,1,1,0,1,0,2,0,17,5,0,0,0,0,7,0,0,0,0,616.0
7128,MC_SC_17_s03L_7128,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.0
7129,MC_SC_17_s03L_7129,21,6,3,0,1,0,2,4,5,0,0,3,0,0,0,0,0,0,0,616.0
7130,MC_SC_17_s03L_7130,21,4,3,1,21,0,6,4,31,3,1,2,1,0,2,4,0,5,5,1167.0
7131,MC_SC_17_s03L_7131,21,2,1,0,0,0,3,1,1,0,0,0,2,1,0,2,0,0,0,413.0
7132,MC_SC_17_s03L_7132,21,3,2,0,5,0,10,0,2,20,1,0,0,0,2,2,0,1,0,1201.0
7133,MC_SC_17_s03L_7133,21,1,1,36,1,0,1,0,2,0,0,0,3,2,0,1,0,0,3,648.0
7134,MC_SC_17_s03L_7134,21,1,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,99.0
7135,MC_SC_17_s03L_7135,21,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1677.0
7136,MC_SC_17_s03L_7136,21,8,4,1,10,0,6,0,5,1,0,0,0,0,1,3,1,0,0,1837.0
7137,MC_SC_17_s03L_7137,21,7,6,24,13,0,1,0,15,0,0,0,4,0,3,0,0,2,0,565.0
7138,MC_SC_17_s03L_7138,21,3,1,0,1,1,0,0,15,11,0,0,0,0,3,0,2,0,0,762.0
7139,MC_SC_17_s03L_7139,21,5,3,0,3,0,8,0,12,4,1,0,0,1,0,2,0,0,1,1619.0
7140,MC_SC_17_s03L_7140,21,8,2,0,6,0,1,7,10,14,2,0,4,0,3,0,1,2,0,681.0
7141,MC_SC_17_s03L_7141,21,2,1,13,4,0,0,0,7,0,3,1,2,1,0,0,0,0,0,758.0
7142,MC_SC_17_s03L_7142,21,10,4,0,13,0,7,0,44,39,2,0,2,2,14,5,1,0,2,1880.0
7143,MC_SC_17_s03L_7143,21,2,1,0,2,1,4,3,10,0,0,0,0,0,0,0,0,0,0,796.0
7144,MC_SC_17_s03L_7144,21,4,3,70,11,5,21,0,4,7,3,0,3,6,16,1,2,1,4,1279.0
7145,MC_SC_17_s03L_7145,21,4,3,24,9,5,3,0,35,1,2,1,2,2,1,4,0,2,2,928.0
7146,MC_SC_17_s03L_7146,21,6,4,1,15,1,1,2,35,0,0,1,0,0,7,1,0,0,1,2826.0
7147,MC_SC_17_s03L_7147,21,4,2,33,7,0,1,0,17,0,0,0,0,1,0,2,0,2,1,1192.0
7148,MC_SC_17_s03L_7148,21,2,2,0,10,1,5,0,1,0,0,0,0,4,0,0,0,0,1,905.0
7149,MC_SC_17_s03L_7149,21,3,2,0,2,0,18,0,5,11,2,0,2,0,0,1,0,1,0,787.0
7150,MC_SC_17_s03L_7150,21,3,1,34,2,2,2,0,34,0,0,0,3,1,1,0,1,0,2,762.0
7151,MC_SC_17_s03L_7151,21,3,2,17,17,7,9,0,16,0,4,5,0,1,3,6,0,2,4,1376.0
7152,MC_SC_17_s03L_7152,21,3,2,28,4,2,5,0,16,0,3,3,0,1,0,8,0,0,4,776.0
7153,MC_SC_17_s03L_7153,21,4,2,0,1,1,0,4,9,0,0,0,0,0,0,1,0,0,0,659.0
7154,MC_SC_17_s03L_7154,21,3,2,46,3,4,10,0,14,0,2,2,3,1,2,2,0,1,5,1265.0
7155,MC_SC_17_s03L_7155,21,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,283.0
7156,MC_SC_17_s03L_7156,21,4,3,0,35,0,11,0,0,9,0,0,0,2,2,3,0,4,5,1002.0
7157,MC_SC_17_s03L_7157,21,3,2,5,13,0,4,3,29,10,0,3,0,0,2,3,1,0,5,1291.0
7158,MC_SC_17_s03L_7158,21,3,1,38,7,0,0,0,4,0,0,3,0,0,3,1,1,0,2,580.0
7159,MC_SC_17_s03L_7159,21,4,2,4,7,6,7,7,10,2,0,3,3,1,2,3,3,0,0,730.0
7160,MC_SC_17_s03L_7160,21,2,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,691.0
7161,MC_SC_17_s03L_7161,21,2,1,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,616.0
7162,MC_SC_17_s03L_7162,21,7,3,0,13,2,53,0,39,41,0,0,2,0,1,4,1,0,0,1707.0
7163,MC_SC_17_s03L_7163,21,3,2,0,17,1,3,0,0,1,7,1,0,0,0,0,0,1,0,1274.0
7164,MC_SC_17_s03L_7164,21,4,3,0,6,1,14,0,6,16,0,1,0,0,18,1,1,0,3,1136.0
7165,MC_SC_17_s03L_7165,21,5,2,1,13,9,4,0,2,3,0,0,2,0,1,0,6,0,0,597.0
7166,MC_SC_17_s03L_7166,21,4,3,1,23,1,1,10,8,32,0,9,0,0,4,4,1,0,2,1415.0
7167,MC_SC_17_s03L_7167,21,3,2,0,0,1,1,10,18,1,0,0,0,0,1,3,0,0,0,1286.0
7168,MC_SC_17_s03L_7168,21,3,2,15,0,0,10,0,3,0,1,0,2,2,0,1,0,0,3,871.0
7169,MC_SC_17_s03L_7169,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0
7170,MC_SC_17_s03L_7170,21,1,1,0,1,0,8,0,0,14,0,0,0,0,9,0,2,1,0,793.0
7171,MC_SC_17_s03L_7171,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,224.0
7172,MC_SC_17_s03L_7172,21,6,4,1,23,9,13,0,7,1,0,0,0,1,13,1,1,0,9,1709.0
7173,MC_SC_17_s03L_7173,21,10,7,171,92,12,24,0,69,7,2,0,2,5,1,4,1,1,5,2260.0
7174,MC_SC_17_s03L_7174,21,6,4,0,21,14,40,13,15,1,2,1,1,0,6,5,1,0,0,2424.0
7175,MC_SC_17_s03L_7175,21,6,1,0,23,7,20,0,26,0,4,1,0,2,10,4,2,2,7,1807.0
7176,MC_SC_17_s03L_7176,21,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225.0
7177,MC_SC_17_s03L_7177,21,3,2,64,1,0,1,0,19,3,0,0,0,0,0,1,2,1,3,906.0
7178,MC_SC_17_s03L_7178,21,8,5,0,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,503.0
7179,MC_SC_17_s03L_7179,21,7,3,0,59,4,24,0,152,144,2,2,3,1,53,7,7,0,2,3871.0
7180,MC_SC_17_s03L_7180,21,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,696.0
7181,MC_SC_17_s03L_7181,21,4,2,43,1,0,0,0,6,0,4,1,0,0,0,1,1,5,0,511.0
7182,MC_SC_17_s03L_7182,21,1,1,0,1,0,1,0,0,2,0,0,0,0,5,0,0,0,0,114.0
7183,MC_SC_17_s03L_7183,21,4,2,0,0,0,1,6,1,0,0,0,0,3,0,0,0,0,0,579.0
7184,MC_SC_17_s03L_7184,21,6,3,0,73,5,4,0,7,55,2,0,0,0,24,4,7,0,0,2785.0
7185,MC_SC_17_s03L_7185,21,6,3,0,26,9,4,0,12,1,0,0,0,0,3,0,0,1,0,1537.0
7186,MC_SC_17_s03L_7186,21,7,4,4,10,2,3,3,113,30,0,0,0,0,13,2,1,4,0,1930.0
7187,MC_SC_17_s03L_7187,21,8,4,3,16,0,3,4,13,36,0,4,1,0,12,4,0,1,4,872.0
7188,MC_SC_17_s03L_7188,21,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,228.0
7189,MC_SC_17_s03L_7189,21,6,3,34,4,0,3,0,8,1,0,0,0,0,1,0,0,2,3,804.0
7190,MC_SC_17_s03L_7190,21,3,2,0,1,0,0,16,17,0,0,0,0,2,0,0,0,0,0,824.0
7191,MC_SC_17_s03L_7191,21,3,2,0,0,0,9,0,1,4,1,0,0,0,0,0,0,1,0,870.0
7192,MC_SC_17_s03L_7192,21,6,4,86,43,12,8,5,73,19,0,0,0,0,18,2,9,0,3,3445.0
7193,MC_SC_17_s03L_7193,21,3,2,0,15,0,1,0,2,0,2,0,0,1,0,1,1,0,0,1494.0
7194,MC_SC_17_s03L_7194,21,2,2,9,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,564.0
7195,MC_SC_17_s03L_7195,21,1,1,7,0,0,0,0,3,0,0,0,0,0,5,1,0,0,0,570.0
7196,MC_SC_17_s03L_7196,21,3,2,1,8,0,4,0,4,0,6,1,0,3,0,1,0,0,0,1288.0
7197,MC_SC_17_s03L_7197,21,5,3,0,27,34,15,5,41,10,2,0,0,4,20,8,4,0,3,2943.0
7198,MC_SC_17_s03L_7198,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,370.0
7199,MC_SC_17_s03L_7199,21,5,3,0,9,1,2,0,1,27,1,1,0,0,6,3,0,0,3,1168.0
7200,MC_SC_17_s03L_7200,21,6,3,0,13,11,19,0,5,2,0,0,1,3,4,3,0,2,7,1083.0
7201,MC_SC_17_s03L_7201,21,1,1,7,1,1,0,1,10,0,0,0,2,0,1,0,0,0,0,538.0
7202,MC_SC_17_s03L_7202,21,5,3,0,3,1,1,12,24,1,0,0,2,0,0,0,0,0,0,473.0
7203,MC_SC_17_s03L_7203,21,3,1,0,22,0,5,0,3,0,0,2,0,0,0,0,1,0,0,1561.0
7204,MC_SC_17_s03L_7204,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0
7205,MC_SC_17_s03L_7205,21,4,2,0,2,0,0,0,10,5,0,2,3,0,0,0,0,2,4,622.0
7206,MC_SC_17_s03L_7206,21,4,2,0,2,0,17,0,1,6,1,0,1,0,0,0,0,0,0,729.0
7207,MC_SC_17_s03L_7207,21,4,3,0,14,5,2,8,49,0,1,3,0,0,2,6,1,1,8,1322.0
7208,MC_SC_17_s03L_7208,21,3,2,23,5,2,0,0,9,0,1,0,1,2,0,0,0,0,1,709.0
7209,MC_SC_17_s03L_7209,21,4,2,0,2,0,8,0,4,1,0,0,0,0,0,0,0,0,0,864.0
7210,MC_SC_17_s03L_7210,21,3,2,0,16,0,25,9,14,0,5,0,3,0,0,6,0,0,0,1892.0
7211,MC_SC_17_s03L_7211,21,5,2,0,1,0,0,0,5,1,0,0,1,0,0,0,0,3,0,682.0
7212,MC_SC_17_s03L_7212,21,6,3,0,5,1,2,0,28,5,0,0,0,0,3,1,1,0,0,1419.0
7213,MC_SC_17_s03L_7213,21,4,2,2,16,0,4,0,9,4,0,3,0,3,0,1,0,2,1,900.0
7214,MC_SC_17_s03L_7214,21,3,2,0,2,1,2,6,11,0,0,0,3,1,0,0,0,0,0,599.0
7215,MC_SC_17_s03L_7215,21,6,2,0,15,0,12,0,4,3,3,0,0,3,0,3,0,1,0,1404.0
7216,MC_SC_17_s03L_7216,21,3,1,0,1,0,1,3,15,0,5,0,2,0,1,0,0,0,0,901.0
7217,MC_SC_17_s03L_7217,21,10,7,2,68,2,16,0,12,2,0,1,4,5,2,3,1,1,0,2914.0
7218,MC_SC_17_s03L_7218,21,9,4,0,28,3,25,8,135,4,2,2,2,0,41,3,3,2,1,2552.0
7219,MC_SC_17_s03L_7219,21,8,6,13,14,0,2,0,25,0,1,0,1,2,2,2,0,0,1,652.0
7220,MC_SC_17_s03L_7220,21,2,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,618.0
7221,MC_SC_17_s03L_7221,21,1,1,1,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,661.0
7222,MC_SC_17_s03L_7222,21,3,2,26,9,0,5,0,21,0,0,0,1,0,0,0,0,0,4,969.0
7223,MC_SC_17_s03L_7223,21,4,2,0,4,0,9,0,29,19,3,1,0,0,0,5,0,0,2,1498.0
7224,MC_SC_17_s03L_7224,21,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,151.0
7225,MC_SC_17_s03L_7225,21,4,3,1,10,5,3,3,36,5,0,0,0,0,8,2,1,1,0,1097.0
7226,MC_SC_17_s03L_7226,21,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,533.0
7227,MC_SC_17_s03L_7227,21,8,4,0,45,7,5,1,4,72,5,0,0,2,36,0,7,0,0,2750.0
7228,MC_SC_17_s03L_7228,21,5,3,1,30,0,15,6,11,7,0,3,2,3,0,0,0,2,8,872.0
7229,MC_SC_17_s03L_7229,21,8,3,0,46,3,14,0,43,11,0,6,4,0,21,11,11,3,2,2906.0
7230,MC_SC_17_s03L_7230,21,4,2,0,5,0,10,8,8,17,3,0,1,0,3,2,0,2,0,913.0
7231,MC_SC_17_s03L_7231,21,9,6,0,23,11,70,11,80,49,3,0,0,0,7,4,37,1,1,8207.0
7232,MC_SC_17_s03L_7232,21,4,2,0,0,0,0,7,8,0,0,1,2,1,0,0,0,0,0,781.0
7233,MC_SC_17_s03L_7233,21,7,4,0,13,9,4,4,76,5,0,0,3,2,52,2,2,1,0,1230.0
7234,MC_SC_17_s03L_7234,21,1,1,0,2,3,4,0,12,0,0,0,0,0,3,0,0,0,0,1238.0
7235,MC_SC_17_s03L_7235,21,3,2,0,1,0,12,0,0,2,0,0,1,2,4,1,0,0,0,1044.0
7236,MC_SC_17_s03L_7236,21,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.0
7237,MC_SC_17_s03L_7237,21,9,7,0,2,0,9,0,9,29,0,3,0,1,0,0,0,0,0,824.0
7238,MC_SC_17_s03L_7238,21,4,2,0,2,0,1,14,9,0,0,1,2,0,0,1,0,0,1,484.0
7239,MC_SC_17_s03L_7239,21,6,5,51,18,1,11,0,12,1,0,0,1,0,5,2,2,2,3,1192.0
7240,MC_SC_17_s03L_7240,21,6,3,0,16,19,9,0,4,0,0,1,0,1,2,2,0,0,6,1063.0
7241,MC_SC_17_s03L_7241,21,4,2,1,9,1,12,0,38,56,0,0,5,5,16,7,2,0,8,1596.0
7242,MC_SC_17_s03L_7242,21,6,2,35,5,3,0,8,21,3,0,0,1,0,3,1,1,1,0,982.0
7243,MC_SC_17_s03L_7243,21,4,2,45,17,2,4,1,13,0,0,0,4,4,5,6,3,0,2,1379.0
7244,MC_SC_17_s03L_7244,21,4,2,51,14,1,7,2,22,3,0,0,0,0,3,6,1,0,1,913.0
7245,MC_SC_17_s03L_7245,21,4,2,0,8,0,10,3,13,5,0,2,3,0,0,1,3,1,2,937.0
7246,MC_SC_17_s03L_7246,21,12,4,1,27,8,24,11,102,3,0,0,0,0,11,4,3,3,4,1880.0
7247,MC_SC_17_s03L_7247,21,7,4,39,16,1,9,17,21,1,0,4,1,0,1,2,0,3,6,650.0
7248,MC_SC_17_s03L_7248,21,4,2,0,5,0,15,0,22,20,0,3,0,0,4,0,0,1,2,1312.0
7249,MC_SC_17_s03L_7249,21,9,8,0,16,0,4,9,34,1,0,3,8,0,7,2,0,0,0,2009.0
7250,MC_SC_17_s03L_7250,21,4,2,0,0,0,0,9,11,0,0,0,1,0,0,1,0,0,0,792.0
7251,MC_SC_17_s03L_7251,21,7,3,64,19,3,9,1,21,5,0,0,0,0,7,0,4,1,1,1041.0
7252,MC_SC_17_s03L_7252,21,9,5,0,12,3,15,0,21,49,2,0,2,2,2,7,7,3,0,1856.0
7253,MC_SC_17_s03L_7253,21,5,3,0,3,13,24,0,43,3,0,3,2,1,0,3,4,0,1,1392.0
7254,MC_SC_17_s03L_7254,21,3,2,0,14,6,17,0,0,1,2,3,1,6,3,3,0,0,3,1014.0
7255,MC_SC_17_s03L_7255,21,4,2,0,1,0,0,8,1,0,0,0,1,0,0,1,0,0,0,831.0
7256,MC_SC_17_s03L_7256,21,7,4,0,20,11,17,1,38,7,0,1,2,2,7,0,4,0,0,1406.0
7257,MC_SC_17_s03L_7257,21,4,2,38,7,0,2,0,6,0,0,0,0,0,1,0,0,1,3,1418.0
7258,MC_SC_17_s03L_7258,21,4,1,0,16,4,1,0,17,4,0,0,0,0,0,3,0,1,0,949.0
7259,MC_SC_17_s03L_7259,21,5,3,0,4,1,7,0,1,4,2,0,0,2,0,1,0,3,0,1039.0
7260,MC_SC_17_s03L_7260,21,4,2,1,9,0,9,6,3,0,0,0,1,0,0,1,0,2,0,854.0
7261,MC_SC_17_s03L_7261,21,3,2,0,7,4,7,0,7,2,1,0,3,1,0,4,0,0,1,592.0
7262,MC_SC_17_s03L_7262,21,13,10,68,38,0,3,10,33,1,0,0,1,0,1,3,0,0,2,1455.0
7263,MC_SC_17_s03L_7263,21,4,2,0,3,0,11,5,0,8,0,0,0,2,0,0,0,0,0,676.0
7264,MC_SC_17_s03L_7264,21,4,2,0,5,0,6,6,0,0,0,1,3,0,0,3,0,1,0,604.0
7265,MC_SC_17_s03L_7265,21,5,3,1,17,0,31,0,47,5,4,0,0,2,0,1,0,7,6,1500.0
7266,MC_SC_17_s03L_7266,21,6,3,0,24,3,79,0,24,47,1,21,3,2,0,3,2,12,0,2441.0
7267,MC_SC_17_s03L_7267,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.0
7268,MC_SC_17_s03L_7268,21,6,2,0,13,0,2,0,0,3,0,0,0,0,2,0,0,0,0,546.0
7269,MC_SC_17_s03L_7269,21,5,3,0,0,2,1,8,1,0,0,0,0,0,0,0,0,0,0,462.0
7270,MC_SC_17_s03L_7270,21,4,3,0,16,3,35,0,54,47,5,0,1,1,7,2,4,2,5,2309.0
7271,MC_SC_17_s03L_7271,21,10,4,0,16,0,45,0,5,46,0,0,0,2,12,2,0,13,0,1666.0
7272,MC_SC_17_s03L_7272,21,3,2,0,2,0,2,0,0,2,0,0,0,1,0,2,0,0,0,546.0
7273,MC_SC_17_s03L_7273,21,5,4,0,11,2,21,0,3,2,0,1,0,0,9,0,0,0,0,782.0
7274,MC_SC_17_s03L_7274,21,6,3,0,0,0,0,8,16,0,0,1,2,0,0,0,0,0,0,570.0
7275,MC_SC_17_s03L_7275,21,8,4,1,35,3,3,0,0,3,1,1,0,0,37,4,7,4,0,5568.0
7276,MC_SC_17_s03L_7276,21,4,2,0,0,0,0,6,11,0,0,0,1,0,0,1,0,0,0,610.0
7277,MC_SC_17_s03L_7277,21,2,2,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,399.0
7278,MC_SC_17_s03L_7278,21,2,2,1,9,0,4,0,32,23,0,0,0,0,4,1,0,0,0,2195.0
7279,MC_SC_17_s03L_7279,21,4,4,3,1,0,3,1,8,0,0,1,0,0,0,3,0,1,1,1927.0
7280,MC_SC_17_s03L_7280,21,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0
7281,MC_SC_17_s03L_7281,21,7,3,1,44,10,85,0,196,80,2,1,0,0,40,13,11,3,0,8343.0
7282,MC_SC_17_s03L_7282,21,7,5,2,6,0,3,0,4,0,0,0,0,2,0,0,0,0,4,1721.0
7283,MC_SC_17_s03L_7283,21,4,3,0,0,0,0,0,10,0,0,0,1,0,0,1,0,0,0,655.0
7284,MC_SC_17_s03L_7284,21,6,4,40,25,0,3,0,7,0,2,0,0,1,0,2,2,4,1,4390.0
7285,MC_SC_17_s03L_7285,21,5,4,1,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,580.0
7286,MC_SC_17_s03L_7286,21,4,2,1,7,0,24,3,16,33,0,0,0,3,0,1,1,1,2,1865.0
7287,MC_SC_17_s03L_7287,21,4,3,0,13,0,38,0,50,25,2,1,1,3,0,5,1,0,5,1776.0
7288,MC_SC_17_s03L_7288,21,1,1,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,169.0
7289,MC_SC_17_s03L_7289,21,4,1,6,2,0,3,1,27,0,0,0,0,1,3,0,0,0,0,780.0
7290,MC_SC_17_s03L_7290,21,8,3,0,6,0,1,2,18,1,0,1,0,0,2,1,0,1,0,600.0
7291,MC_SC_17_s03L_7291,21,4,2,0,5,0,7,0,7,1,5,0,0,0,0,4,1,0,4,948.0
7292,MC_SC_17_s03L_7292,21,7,3,1,12,2,24,0,27,43,1,0,1,0,0,7,5,0,4,2121.0
7293,MC_SC_17_s03L_7293,21,3,2,21,5,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1388.0
7294,MC_SC_17_s03L_7294,21,13,4,0,34,4,31,0,4,111,0,2,1,3,25,4,1,2,4,3416.0
7295,MC_SC_17_s03L_7295,21,1,1,0,3,0,1,0,2,2,0,0,0,0,5,2,0,0,0,965.0
7296,MC_SC_17_s03L_7296,21,3,1,0,2,0,15,0,3,0,1,0,0,1,0,3,0,0,1,841.0
7297,MC_SC_17_s03L_7297,21,3,2,0,9,1,26,0,6,12,0,0,4,5,1,1,1,0,4,996.0
7298,MC_SC_17_s03L_7298,21,6,3,68,26,2,8,0,4,5,0,0,0,0,3,2,11,1,3,2992.0
7299,MC_SC_17_s03L_7299,21,6,2,0,7,1,1,0,4,1,0,1,3,5,3,1,0,0,4,1086.0
7300,MC_SC_17_s03L_7300,21,5,3,0,80,34,95,0,64,10,1,2,0,0,55,2,3,0,2,3621.0
7301,MC_SC_17_s03L_7301,21,5,3,0,39,12,53,0,47,3,2,0,0,5,1,0,0,2,8,2035.0
7302,MC_SC_17_s03L_7302,21,6,3,0,0,0,24,0,4,13,3,6,2,2,3,0,0,13,4,876.0
7303,MC_SC_17_s03L_7303,21,7,3,72,47,2,0,0,34,2,0,0,2,0,11,3,6,3,4,3648.0
7304,MC_SC_17_s03L_7304,21,4,2,1,30,8,33,17,93,4,4,0,1,3,1,7,3,1,1,1630.0
7305,MC_SC_17_s03L_7305,21,4,3,0,21,6,4,12,29,2,0,4,1,0,4,3,2,0,0,1068.0
7306,MC_SC_17_s03L_7306,21,7,4,0,33,1,12,0,10,33,2,0,4,1,27,3,1,1,0,917.0
7307,MC_SC_17_s03L_7307,21,7,6,0,10,0,19,14,54,3,7,0,9,0,2,0,2,3,0,1170.0
7308,MC_SC_17_s03L_7308,21,4,2,0,3,2,0,7,9,0,0,1,3,0,0,2,0,0,0,1082.0
7309,MC_SC_17_s03L_7309,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.0
7310,MC_SC_17_s03L_7310,21,4,2,0,5,0,16,4,13,2,0,2,0,0,0,1,0,0,0,1207.0
7311,MC_SC_17_s03L_7311,21,8,6,0,9,0,18,19,37,31,0,5,0,1,13,0,0,0,0,1071.0
7312,MC_SC_17_s03L_7312,21,5,3,0,0,7,3,0,3,25,0,4,1,4,6,1,7,5,2,1057.0
7313,MC_SC_17_s03L_7313,21,7,3,70,47,2,4,0,7,4,0,3,3,1,104,9,66,5,6,2859.0
7314,MC_SC_17_s03L_7314,21,7,3,0,35,9,23,0,3,63,0,5,2,2,59,6,10,1,2,1608.0
7315,MC_SC_17_s03L_7315,21,4,2,0,23,0,22,0,0,7,0,0,0,3,0,1,0,3,2,1264.0
7316,MC_SC_17_s03L_7316,21,1,1,0,1,3,0,0,2,9,0,0,0,0,0,0,1,0,0,880.0
7317,MC_SC_17_s03L_7317,21,5,3,107,38,1,2,0,30,0,0,0,0,0,3,1,6,8,3,3750.0
7318,MC_SC_17_s03L_7318,21,5,3,0,9,0,19,4,5,13,0,7,6,2,1,2,0,1,0,737.0
7319,MC_SC_17_s03L_7319,21,1,1,0,0,0,0,9,16,0,0,0,0,4,0,0,0,0,0,216.0
7320,MC_SC_17_s03L_7320,21,1,1,0,5,0,0,0,4,3,0,0,0,0,0,0,0,1,0,286.0
7321,MC_SC_17_s03L_7321,21,5,3,54,45,3,14,0,10,4,2,5,6,2,103,8,58,3,5,2568.0
7322,MC_SC_17_s03L_7322,21,1,1,0,12,0,4,0,15,5,0,0,1,0,1,0,1,1,0,843.0
7323,MC_SC_17_s03L_7323,21,1,1,0,4,6,4,0,0,0,0,0,0,0,1,0,0,0,0,236.0
7324,MC_SC_17_s03L_7324,21,2,1,1,3,0,5,0,2,1,0,2,1,0,0,0,0,1,3,367.0
