Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,phox2b,ralyl,slc17a6,tenm2,ebf3,pcp4,slc32a1,tshz2,alcam,celf2,meis2,rph3a,robo1,slc5a7,syt1,zfhx3
5675,MC_SC_17_s03L_5675,17,6,4,0,27,0,47,1,0,73,3,2,10,19,28,15,6,3,53
5676,MC_SC_17_s03L_5676,17,1,1,0,0,0,15,1,1,21,1,0,1,6,0,2,3,4,5
5677,MC_SC_17_s03L_5677,17,10,3,0,13,0,55,1,77,156,49,17,19,26,3,115,11,49,23
5678,MC_SC_17_s03L_5678,17,8,4,119,50,6,25,13,7,40,22,54,12,16,174,42,282,21,18
5679,MC_SC_17_s03L_5679,17,3,1,1,39,8,49,1,1,6,11,18,11,34,0,26,1,1,8
5680,MC_SC_17_s03L_5680,17,6,3,0,23,0,51,3,8,64,7,34,16,40,0,49,6,118,50
5681,MC_SC_17_s03L_5681,17,5,4,1,46,0,16,25,19,67,4,13,3,11,1,13,0,30,31
5682,MC_SC_17_s03L_5682,17,5,1,0,9,8,1,19,28,13,0,3,9,12,4,12,5,4,0
5683,MC_SC_17_s03L_5683,17,4,2,0,7,0,3,19,1,4,43,6,3,12,0,2,2,9,12
5684,MC_SC_17_s03L_5684,17,4,3,0,13,0,15,5,30,73,44,12,24,58,0,38,9,8,31
5685,MC_SC_17_s03L_5685,17,1,1,0,8,0,5,0,42,1,9,0,0,6,8,0,0,0,0
5686,MC_SC_17_s03L_5686,17,5,3,2,8,9,10,47,54,14,57,0,28,32,0,13,8,6,15
5687,MC_SC_17_s03L_5687,17,7,2,0,7,0,3,40,15,6,0,4,4,6,0,11,0,1,0
5688,MC_SC_17_s03L_5688,17,5,2,59,27,23,20,24,16,4,5,1,3,19,13,30,1,4,21
5689,MC_SC_17_s03L_5689,17,6,3,10,19,5,8,5,0,24,2,13,10,5,33,15,105,16,6
5690,MC_SC_17_s03L_5690,17,4,2,0,2,0,0,43,20,0,0,4,9,7,0,7,0,0,0
5691,MC_SC_17_s03L_5691,17,2,1,0,3,0,10,40,0,0,19,11,29,13,5,17,0,19,29
5692,MC_SC_17_s03L_5692,17,3,1,1,11,0,2,1,1,3,1,5,9,0,0,5,0,12,4
5693,MC_SC_17_s03L_5693,17,3,2,1,12,0,4,0,3,2,0,4,4,7,0,4,0,0,0
5694,MC_SC_17_s03L_5694,17,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5695,MC_SC_17_s03L_5695,17,3,2,0,15,4,19,57,5,0,15,7,42,17,0,6,0,3,23
5696,MC_SC_17_s03L_5696,17,4,3,0,11,0,55,0,28,15,25,6,1,17,4,30,5,5,41
5697,MC_SC_17_s03L_5697,17,2,1,0,0,1,0,0,0,28,0,0,1,0,0,0,8,0,3
5698,MC_SC_17_s03L_5698,17,4,2,0,3,0,10,0,0,4,0,2,4,10,0,13,2,0,3
5699,MC_SC_17_s03L_5699,17,9,7,0,167,0,193,3,4,147,16,10,53,80,63,13,19,97,13
5700,MC_SC_17_s03L_5700,17,3,2,0,5,0,37,1,22,10,10,4,9,28,0,10,0,46,37
5701,MC_SC_17_s03L_5701,17,5,3,0,0,1,0,51,18,0,4,6,18,2,0,3,0,0,0
5702,MC_SC_17_s03L_5702,17,1,1,0,3,0,17,0,0,0,0,5,4,7,0,4,2,0,0
5703,MC_SC_17_s03L_5703,17,4,3,4,61,25,108,2,9,4,31,21,11,52,38,31,5,6,22
5704,MC_SC_17_s03L_5704,17,5,3,0,20,0,91,0,3,73,2,24,7,53,0,18,0,108,3
5705,MC_SC_17_s03L_5705,17,6,4,0,15,2,44,11,39,95,55,17,33,73,54,85,7,23,48
5706,MC_SC_17_s03L_5706,17,7,3,2,6,0,25,36,30,20,13,4,34,3,29,19,0,13,1
5707,MC_SC_17_s03L_5707,17,3,2,0,20,0,77,2,9,47,1,3,22,45,7,15,0,7,54
5708,MC_SC_17_s03L_5708,17,6,3,0,71,33,184,11,23,25,74,47,33,47,92,109,21,43,70
5709,MC_SC_17_s03L_5709,17,11,3,1,45,0,49,7,5,89,31,48,30,56,113,37,0,38,51
5710,MC_SC_17_s03L_5710,17,1,1,0,5,0,1,0,10,0,3,2,7,23,0,22,0,36,0
5711,MC_SC_17_s03L_5711,17,3,2,0,16,0,164,0,11,114,0,8,17,79,2,22,0,126,3
5712,MC_SC_17_s03L_5712,17,4,3,0,30,0,97,1,68,22,49,1,9,33,2,34,8,23,63
5713,MC_SC_17_s03L_5713,17,4,3,2,60,11,105,1,9,9,27,29,20,51,35,17,2,13,9
5714,MC_SC_17_s03L_5714,17,4,3,0,25,2,26,59,72,0,26,17,19,5,25,7,0,9,42
5715,MC_SC_17_s03L_5715,17,1,1,0,0,0,0,0,1,0,0,0,0,5,13,0,16,0,0
5716,MC_SC_17_s03L_5716,17,4,3,0,17,0,39,3,0,45,8,23,12,45,4,30,4,236,53
5717,MC_SC_17_s03L_5717,17,5,3,0,255,6,3,17,149,374,71,85,20,170,115,15,42,355,74
5718,MC_SC_17_s03L_5718,17,5,3,1,61,8,7,8,24,333,35,1,27,170,13,34,13,152,4
5719,MC_SC_17_s03L_5719,17,8,3,92,105,9,46,13,11,57,20,19,26,37,220,100,267,4,20
5720,MC_SC_17_s03L_5720,17,4,2,0,11,0,27,6,6,0,0,2,3,10,0,11,0,1,8
5721,MC_SC_17_s03L_5721,17,7,4,88,115,6,83,7,8,13,26,97,59,12,212,132,126,25,24
5722,MC_SC_17_s03L_5722,17,8,2,1,3,1,14,0,1,23,3,13,1,3,30,2,38,0,1
5723,MC_SC_17_s03L_5723,17,7,3,185,161,3,4,13,7,14,68,18,45,31,187,72,347,25,37
5724,MC_SC_17_s03L_5724,17,1,1,8,8,0,4,1,0,0,5,0,0,2,37,0,34,0,0
5725,MC_SC_17_s03L_5725,17,8,4,75,68,0,0,5,29,12,12,2,19,49,145,8,128,23,25
5726,MC_SC_17_s03L_5726,17,9,4,11,74,13,180,10,5,64,35,165,38,69,258,60,263,22,30
5727,MC_SC_17_s03L_5727,17,1,1,5,0,0,0,0,0,0,6,0,0,2,11,2,11,2,0
5728,MC_SC_17_s03L_5728,17,4,2,0,14,0,12,1,1,19,0,14,13,10,9,8,4,16,8
5729,MC_SC_17_s03L_5729,17,1,1,0,1,0,17,1,0,43,1,0,2,6,13,1,0,16,8
5730,MC_SC_17_s03L_5730,17,9,7,1,19,7,9,68,38,5,2,13,18,22,19,18,0,0,0
5731,MC_SC_17_s03L_5731,17,1,1,1,0,0,0,0,0,5,4,0,0,1,0,3,2,0,3
5732,MC_SC_17_s03L_5732,17,9,6,0,70,0,30,3,64,84,6,66,23,62,46,16,4,94,3
5733,MC_SC_17_s03L_5733,17,2,2,0,28,5,38,8,3,102,9,3,13,3,31,22,8,1,0
5734,MC_SC_17_s03L_5734,17,5,2,0,18,10,7,44,41,10,0,5,7,13,39,2,0,0,0
5735,MC_SC_17_s03L_5735,17,12,4,0,124,0,168,11,7,221,30,21,45,67,131,43,18,191,95
5736,MC_SC_17_s03L_5736,17,7,4,98,69,3,10,2,2,17,4,2,7,5,139,57,177,3,2
5737,MC_SC_17_s03L_5737,17,5,2,185,78,19,28,16,64,103,37,42,16,43,157,92,234,31,61
5738,MC_SC_17_s03L_5738,17,1,1,0,6,0,7,40,0,14,3,2,8,16,0,6,0,3,0
5739,MC_SC_17_s03L_5739,17,5,3,0,6,0,9,37,12,50,5,1,14,0,4,0,0,23,1
5740,MC_SC_17_s03L_5740,17,4,3,0,74,0,166,7,89,349,98,3,28,82,34,49,12,174,14
5741,MC_SC_17_s03L_5741,17,4,2,1,38,0,30,2,2,50,30,4,35,32,20,16,9,70,8
5742,MC_SC_17_s03L_5742,17,1,1,0,11,0,27,38,4,15,4,2,9,16,2,3,0,14,0
5743,MC_SC_17_s03L_5743,17,9,7,0,286,5,5,6,190,328,29,104,24,167,88,14,20,309,68
5744,MC_SC_17_s03L_5744,17,9,5,0,23,13,17,54,31,6,72,26,36,16,16,36,4,21,16
5745,MC_SC_17_s03L_5745,17,1,1,15,7,0,10,0,1,0,4,8,3,3,23,4,30,0,6
5746,MC_SC_17_s03L_5746,17,5,3,0,28,0,0,2,0,88,6,37,11,74,30,18,5,131,20
5747,MC_SC_17_s03L_5747,17,4,3,1,42,25,78,113,203,0,161,2,39,39,0,52,0,52,37
5748,MC_SC_17_s03L_5748,17,9,6,72,46,3,15,1,14,8,19,75,11,41,109,24,137,8,13
5749,MC_SC_17_s03L_5749,17,5,3,0,59,104,177,19,189,5,62,4,34,32,124,41,13,25,67
5750,MC_SC_17_s03L_5750,17,1,1,0,2,0,1,2,1,23,8,3,0,14,16,7,0,0,1
5751,MC_SC_17_s03L_5751,17,8,6,86,135,0,61,2,14,0,13,14,17,11,59,47,71,22,5
5752,MC_SC_17_s03L_5752,17,2,1,0,7,2,30,1,1,10,0,5,5,36,0,6,0,32,13
5753,MC_SC_17_s03L_5753,17,1,1,30,7,0,73,0,6,0,1,4,0,6,21,1,14,3,2
5754,MC_SC_17_s03L_5754,17,9,7,193,190,2,522,3,12,8,20,194,53,88,77,73,211,36,25
5755,MC_SC_17_s03L_5755,17,2,1,0,17,0,49,2,5,2,2,0,11,3,2,5,2,44,1
5756,MC_SC_17_s03L_5756,17,6,3,55,62,3,113,10,12,10,7,14,33,23,1,8,151,33,25
5757,MC_SC_17_s03L_5757,17,9,5,97,60,0,147,5,4,14,32,71,30,12,20,72,140,41,18
5758,MC_SC_17_s03L_5758,17,7,5,71,24,0,3,1,46,5,6,8,7,9,1,10,39,9,11
5759,MC_SC_17_s03L_5759,17,8,4,38,36,0,153,3,9,13,6,3,12,25,133,23,25,12,11
5760,MC_SC_17_s03L_5760,17,2,2,0,15,0,40,1,2,69,15,3,13,20,2,30,2,61,38
5761,MC_SC_17_s03L_5761,17,1,1,12,4,0,8,0,1,2,7,14,5,18,30,1,1,1,0
5762,MC_SC_17_s03L_5762,17,7,3,154,111,5,142,12,17,18,24,176,50,134,266,40,87,33,19
5763,MC_SC_17_s03L_5763,17,2,1,37,41,3,77,2,0,12,2,17,5,24,84,6,34,7,6
5764,MC_SC_17_s03L_5764,17,9,3,64,50,7,41,14,3,16,17,1,21,14,8,5,11,1,19
5765,MC_SC_17_s03L_5765,17,7,4,76,25,14,25,0,2,44,11,11,24,27,123,9,46,14,13
5766,MC_SC_17_s03L_5766,17,4,2,0,17,3,39,47,28,2,1,7,44,43,10,21,0,12,26
5767,MC_SC_17_s03L_5767,17,6,3,0,269,1,12,6,97,441,87,47,23,178,90,13,17,300,40
5768,MC_SC_17_s03L_5768,17,1,1,46,21,0,32,5,2,10,5,10,4,3,17,5,20,2,1
5769,MC_SC_17_s03L_5769,17,6,3,0,8,1,60,1,1,78,5,1,21,35,39,7,14,11,3
5770,MC_SC_17_s03L_5770,17,11,4,74,95,2,63,6,10,11,16,35,13,16,155,44,165,42,5
5771,MC_SC_17_s03L_5771,17,3,2,0,11,0,35,11,1,56,0,10,16,28,11,44,2,68,1
5772,MC_SC_17_s03L_5772,17,5,3,0,5,0,16,1,7,22,16,1,11,28,0,10,0,86,19
5773,MC_SC_17_s03L_5773,17,4,3,1,58,0,71,9,7,130,5,1,57,34,3,6,10,35,18
5774,MC_SC_17_s03L_5774,17,8,5,44,100,5,168,3,11,30,33,62,34,80,185,57,246,52,36
5775,MC_SC_17_s03L_5775,17,4,2,0,52,0,2,4,30,114,25,2,13,42,21,24,0,51,0
5776,MC_SC_17_s03L_5776,17,3,2,0,7,0,22,17,15,45,14,9,24,37,5,19,2,28,7
5777,MC_SC_17_s03L_5777,17,6,2,45,96,15,146,6,8,63,15,23,17,40,206,41,168,25,21
5778,MC_SC_17_s03L_5778,17,4,2,0,62,0,19,6,8,49,21,14,10,6,6,20,2,12,1
5779,MC_SC_17_s03L_5779,17,7,6,135,94,7,98,7,6,34,24,47,13,22,131,10,161,12,21
5780,MC_SC_17_s03L_5780,17,2,1,0,8,0,10,8,2,20,9,0,9,13,1,5,2,13,0
5781,MC_SC_17_s03L_5781,17,4,3,0,12,0,3,0,0,22,23,3,13,19,9,2,2,0,17
5782,MC_SC_17_s03L_5782,17,4,3,0,25,2,102,28,1,88,0,24,19,37,49,41,5,61,6
5783,MC_SC_17_s03L_5783,17,1,1,4,5,0,1,0,3,0,0,5,0,1,13,0,16,0,0
5784,MC_SC_17_s03L_5784,17,3,2,0,28,0,55,5,0,60,3,1,16,21,43,29,0,47,1
5785,MC_SC_17_s03L_5785,17,1,1,21,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
5786,MC_SC_17_s03L_5786,17,13,6,0,26,58,51,2,26,24,94,10,30,89,52,20,30,195,65
5787,MC_SC_17_s03L_5787,17,4,3,93,72,6,167,10,11,31,14,17,19,24,108,94,237,38,47
5788,MC_SC_17_s03L_5788,17,1,1,0,2,0,15,0,6,0,5,3,18,0,1,10,0,2,5
5789,MC_SC_17_s03L_5789,17,1,1,3,3,0,17,0,2,11,1,0,0,5,6,1,12,1,3
5790,MC_SC_17_s03L_5790,18,11,3,0,1,1,37,3,0,146,1,4,5,17,0,20,9,10,5
5791,MC_SC_17_s03L_5791,18,4,2,0,7,0,16,36,2,40,12,12,3,9,8,3,3,19,0
5792,MC_SC_17_s03L_5792,18,8,5,0,6,0,19,0,3,59,13,17,19,58,25,1,1,31,16
5793,MC_SC_17_s03L_5793,18,1,1,0,0,3,0,0,4,0,2,0,0,0,0,0,0,0,0
5794,MC_SC_17_s03L_5794,18,1,1,2,4,8,0,1,0,10,1,0,0,0,3,0,0,2,0
5795,MC_SC_17_s03L_5795,18,11,3,0,3,0,76,2,4,87,37,4,13,17,3,0,1,0,19
5796,MC_SC_17_s03L_5796,18,3,2,0,3,4,11,1,8,0,0,0,0,12,12,0,0,4,3
5797,MC_SC_17_s03L_5797,18,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5798,MC_SC_17_s03L_5798,18,5,4,0,4,0,37,15,25,0,0,1,6,21,24,0,0,21,1
5799,MC_SC_17_s03L_5799,18,10,6,0,9,0,42,38,4,135,16,6,11,9,46,0,0,0,0
5800,MC_SC_17_s03L_5800,18,4,3,0,4,0,48,0,0,70,0,16,6,44,2,1,0,5,4
5801,MC_SC_17_s03L_5801,18,4,2,1,17,18,68,4,55,7,11,2,11,21,2,3,2,68,0
5802,MC_SC_17_s03L_5802,18,5,1,35,4,0,22,1,7,2,0,0,3,6,10,2,4,5,3
5803,MC_SC_17_s03L_5803,18,8,3,76,7,0,27,7,22,10,2,3,4,2,31,5,0,0,0
5804,MC_SC_17_s03L_5804,18,6,5,0,6,34,80,0,6,22,6,2,11,37,27,8,4,4,18
5805,MC_SC_17_s03L_5805,18,2,2,0,1,0,0,0,6,5,1,0,0,2,0,0,0,0,0
5806,MC_SC_17_s03L_5806,18,2,2,0,0,0,0,0,11,3,0,0,0,4,5,0,0,0,0
5807,MC_SC_17_s03L_5807,18,6,5,1,60,42,58,8,61,13,8,8,15,32,69,2,0,3,0
5808,MC_SC_17_s03L_5808,18,5,4,0,0,0,21,0,0,11,0,1,2,3,6,7,0,1,4
5809,MC_SC_17_s03L_5809,18,11,8,9,19,46,44,10,84,58,4,0,5,9,47,41,63,3,14
5810,MC_SC_17_s03L_5810,18,6,4,3,1,1,28,4,0,76,0,0,9,6,39,14,0,1,4
5811,MC_SC_17_s03L_5811,18,9,5,113,21,29,74,1,7,17,34,13,23,20,26,0,0,0,0
5812,MC_SC_17_s03L_5812,18,3,1,0,3,11,28,3,6,5,0,0,1,3,2,0,0,22,0
5813,MC_SC_17_s03L_5813,18,10,6,1,12,8,14,35,48,65,0,3,18,17,17,16,32,2,0
5814,MC_SC_17_s03L_5814,18,6,2,0,5,0,43,1,0,39,0,11,8,14,17,4,2,8,11
5815,MC_SC_17_s03L_5815,18,1,1,5,0,0,0,1,3,3,0,1,1,0,8,0,0,0,1
5816,MC_SC_17_s03L_5816,18,5,3,0,2,0,47,0,0,10,0,2,6,13,0,4,0,10,20
5817,MC_SC_17_s03L_5817,18,8,4,99,24,0,102,2,31,4,10,1,24,45,5,43,12,76,38
5818,MC_SC_17_s03L_5818,18,5,3,0,0,0,42,3,1,18,1,9,17,27,4,11,0,6,13
5819,MC_SC_17_s03L_5819,18,8,4,3,11,3,11,48,38,116,1,3,24,15,6,13,13,8,0
5820,MC_SC_17_s03L_5820,18,3,3,75,21,0,39,5,24,4,3,0,13,23,2,5,6,51,7
5821,MC_SC_17_s03L_5821,18,9,4,1,0,14,48,10,2,29,3,0,0,8,9,3,28,1,3
5822,MC_SC_17_s03L_5822,18,5,4,1,26,38,81,7,178,16,43,18,20,9,56,1,0,0,0
5823,MC_SC_17_s03L_5823,18,1,1,2,2,0,15,0,0,2,7,1,3,2,0,5,0,18,3
5824,MC_SC_17_s03L_5824,18,6,3,0,23,0,102,1,1,62,6,16,9,36,2,0,0,17,0
5825,MC_SC_17_s03L_5825,18,6,3,0,15,6,98,2,61,9,1,2,23,38,40,7,0,54,24
5826,MC_SC_17_s03L_5826,18,4,2,0,18,0,43,25,1,90,1,1,8,2,18,1,0,17,0
5827,MC_SC_17_s03L_5827,18,5,3,0,14,26,68,2,16,18,1,0,22,14,25,2,0,0,1
5828,MC_SC_17_s03L_5828,18,9,4,2,13,8,91,11,7,100,10,1,33,23,64,35,9,16,9
5829,MC_SC_17_s03L_5829,18,5,3,190,35,115,174,31,166,38,90,4,18,66,117,70,14,2,33
5830,MC_SC_17_s03L_5830,18,8,1,0,0,0,0,1,6,9,0,2,1,2,2,0,2,0,0
5831,MC_SC_17_s03L_5831,18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5832,MC_SC_17_s03L_5832,18,3,3,0,0,0,13,2,24,0,0,1,9,20,0,0,0,1,4
5833,MC_SC_17_s03L_5833,18,4,1,0,7,0,37,3,0,60,3,4,9,27,4,0,0,1,1
5834,MC_SC_17_s03L_5834,18,6,3,1,31,0,233,10,4,221,67,7,27,41,1,0,0,0,2
5835,MC_SC_17_s03L_5835,18,8,2,0,13,0,69,2,0,40,1,17,22,36,38,3,0,11,8
5836,MC_SC_17_s03L_5836,18,3,2,0,14,0,67,2,0,17,1,21,33,34,25,13,0,18,16
5837,MC_SC_17_s03L_5837,18,6,4,0,15,0,128,65,69,132,34,33,31,30,22,7,0,80,35
5838,MC_SC_17_s03L_5838,18,4,2,0,8,0,32,1,13,38,3,2,15,53,5,2,0,33,4
5839,MC_SC_17_s03L_5839,18,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5840,MC_SC_17_s03L_5840,18,6,4,0,18,0,102,3,3,69,0,1,9,4,22,6,0,44,0
5841,MC_SC_17_s03L_5841,18,1,1,0,0,0,11,0,0,0,0,0,2,3,0,0,0,0,4
5842,MC_SC_17_s03L_5842,18,7,2,0,19,0,18,0,8,11,3,0,10,10,2,0,3,1,1
5843,MC_SC_17_s03L_5843,18,5,3,0,33,0,71,3,0,92,60,6,21,29,27,6,3,2,2
5844,MC_SC_17_s03L_5844,18,6,4,0,16,0,78,7,1,78,5,7,16,29,18,9,0,75,34
5845,MC_SC_17_s03L_5845,18,7,4,0,28,0,69,4,5,34,0,1,7,5,0,1,0,75,3
5846,MC_SC_17_s03L_5846,18,3,2,0,19,9,78,2,17,11,1,2,11,7,1,0,0,19,0
5847,MC_SC_17_s03L_5847,18,4,3,0,8,0,85,2,0,62,13,13,20,25,11,0,0,22,19
5848,MC_SC_17_s03L_5848,18,7,4,0,9,0,32,0,0,22,7,5,18,23,8,4,0,5,7
5849,MC_SC_17_s03L_5849,18,9,3,0,11,0,67,2,1,29,13,11,9,7,0,12,0,50,1
5850,MC_SC_17_s03L_5850,18,4,3,0,12,0,59,9,0,12,10,5,14,35,5,0,0,24,0
5851,MC_SC_17_s03L_5851,18,3,3,1,10,2,42,2,5,5,2,0,38,17,0,2,0,79,2
5852,MC_SC_17_s03L_5852,18,6,2,0,6,0,32,8,5,49,1,4,3,13,0,0,0,20,2
5853,MC_SC_17_s03L_5853,18,16,8,0,7,19,31,0,11,9,0,0,18,20,0,1,4,90,1
5854,MC_SC_17_s03L_5854,18,5,3,112,28,8,56,32,50,8,33,1,15,4,38,43,8,7,11
5855,MC_SC_17_s03L_5855,18,5,3,0,64,0,160,2,3,125,0,1,20,5,29,9,0,63,0
5856,MC_SC_17_s03L_5856,18,4,2,0,27,0,138,6,7,41,1,10,8,12,0,13,0,19,19
5857,MC_SC_17_s03L_5857,18,4,2,0,5,0,67,0,4,54,3,14,18,57,3,1,0,18,17
5858,MC_SC_17_s03L_5858,18,5,3,0,39,69,116,13,129,60,7,2,33,0,88,26,26,11,8
5859,MC_SC_17_s03L_5859,18,9,5,1,24,46,64,9,59,59,1,0,45,24,2,4,33,198,20
5860,MC_SC_17_s03L_5860,18,5,3,0,6,0,52,55,19,57,2,1,6,9,2,1,0,0,0
5861,MC_SC_17_s03L_5861,18,4,2,0,3,0,66,0,6,29,7,3,3,2,2,9,0,42,0
5862,MC_SC_17_s03L_5862,18,4,1,0,7,12,19,2,10,6,0,2,11,19,0,3,0,49,4
5863,MC_SC_17_s03L_5863,18,14,6,0,16,140,128,4,27,129,3,1,21,18,93,34,28,1,14
5864,MC_SC_17_s03L_5864,18,7,2,1,14,0,37,0,0,68,1,1,16,25,3,8,0,49,16
5865,MC_SC_17_s03L_5865,18,5,2,0,38,0,94,1,2,53,1,0,16,5,2,30,0,75,5
5866,MC_SC_17_s03L_5866,18,10,8,0,44,0,118,71,21,134,19,3,25,36,76,44,17,2,46
5867,MC_SC_17_s03L_5867,18,6,4,0,87,5,111,28,1,164,42,31,18,9,88,23,11,4,2
5868,MC_SC_17_s03L_5868,18,3,2,0,26,0,163,4,0,83,4,15,7,27,2,7,0,70,0
5869,MC_SC_17_s03L_5869,18,3,3,0,13,0,84,0,0,39,2,6,6,15,1,3,0,7,22
5870,MC_SC_17_s03L_5870,18,4,3,0,13,0,62,2,2,35,1,7,10,9,6,5,0,15,23
5871,MC_SC_17_s03L_5871,18,7,5,1,17,10,91,1,11,1,19,20,17,9,16,0,0,14,10
5872,MC_SC_17_s03L_5872,18,5,3,0,13,0,97,2,2,43,4,17,25,29,15,1,0,31,22
5873,MC_SC_17_s03L_5873,18,8,3,3,4,125,66,1,143,100,12,0,10,0,64,12,17,1,1
5874,MC_SC_17_s03L_5874,18,4,2,2,14,9,86,0,45,4,4,0,3,14,17,17,0,14,7
5875,MC_SC_17_s03L_5875,18,2,1,0,16,1,32,0,1,32,10,3,2,6,24,1,0,9,0
5876,MC_SC_17_s03L_5876,18,2,1,0,14,12,35,0,90,11,0,1,11,15,1,0,7,64,1
5877,MC_SC_17_s03L_5877,18,3,2,0,15,0,37,0,0,26,1,14,17,2,0,9,0,4,37
5878,MC_SC_17_s03L_5878,18,3,2,0,40,0,76,52,0,53,24,2,6,17,4,8,0,5,2
5879,MC_SC_17_s03L_5879,18,2,1,0,34,0,113,7,1,65,3,15,20,12,2,11,1,30,8
5880,MC_SC_17_s03L_5880,18,3,2,0,15,0,99,0,0,74,11,1,10,39,7,8,0,16,1
5881,MC_SC_17_s03L_5881,18,6,4,97,72,63,110,19,73,157,20,4,26,29,90,39,5,39,21
5882,MC_SC_17_s03L_5882,18,3,1,0,25,0,35,34,2,112,29,0,6,2,5,0,0,5,4
5883,MC_SC_17_s03L_5883,18,2,1,0,24,0,78,1,0,24,0,16,4,9,0,2,0,19,7
5884,MC_SC_17_s03L_5884,18,2,1,0,28,10,83,1,12,0,0,2,5,22,0,2,0,44,16
5885,MC_SC_17_s03L_5885,18,8,3,0,20,0,38,0,7,64,14,0,8,10,19,4,0,0,0
5886,MC_SC_17_s03L_5886,18,1,1,2,1,0,7,0,2,2,0,0,0,0,0,0,0,0,0
5887,MC_SC_17_s03L_5887,18,4,2,0,1,0,60,1,0,35,0,3,6,11,2,7,0,0,2
5888,MC_SC_17_s03L_5888,18,1,1,0,2,0,28,0,0,6,1,0,2,6,0,0,0,9,0
5889,MC_SC_17_s03L_5889,18,1,1,28,2,0,9,16,0,0,4,0,1,0,0,2,0,34,0
5890,MC_SC_17_s03L_5890,18,4,3,66,12,2,32,1,12,2,0,4,10,5,0,4,0,8,24
5891,MC_SC_17_s03L_5891,18,2,2,0,4,0,8,41,9,0,4,6,6,13,0,1,0,12,1
5892,MC_SC_17_s03L_5892,18,4,2,0,19,0,52,4,5,21,2,5,7,14,1,1,0,58,16
5893,MC_SC_17_s03L_5893,18,1,1,23,9,0,19,14,7,0,8,2,7,0,0,2,0,10,0
5894,MC_SC_17_s03L_5894,18,4,3,0,16,0,87,2,2,15,1,9,14,7,0,6,0,22,9
5895,MC_SC_17_s03L_5895,18,1,1,21,22,2,4,18,10,0,3,2,4,3,0,12,0,0,0
5896,MC_SC_17_s03L_5896,18,2,2,70,5,0,62,35,24,2,14,4,22,2,0,5,0,9,0
5897,MC_SC_17_s03L_5897,18,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,7,0
5898,MC_SC_17_s03L_5898,18,3,2,0,55,0,87,3,0,0,41,12,62,2,0,40,0,205,0
5899,MC_SC_17_s03L_5899,18,4,2,0,3,0,19,29,52,7,0,13,13,28,5,1,0,0,0
5900,MC_SC_17_s03L_5900,18,7,4,173,28,47,105,47,151,48,13,1,30,18,57,80,30,21,15
5901,MC_SC_17_s03L_5901,18,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5902,MC_SC_17_s03L_5902,18,5,2,58,1,0,46,9,9,19,1,0,2,4,19,14,6,4,1
5903,MC_SC_17_s03L_5903,18,3,2,0,5,0,61,2,0,38,2,6,2,28,0,4,0,27,0
5904,MC_SC_17_s03L_5904,18,5,3,85,5,6,20,36,33,13,12,2,14,10,37,31,5,10,8
5905,MC_SC_17_s03L_5905,18,7,3,1,4,0,73,4,21,137,15,4,24,24,39,16,11,16,2
5906,MC_SC_17_s03L_5906,18,3,3,7,15,0,18,13,16,45,9,2,7,10,9,12,9,5,9
5907,MC_SC_17_s03L_5907,18,3,2,0,15,0,116,2,1,101,0,16,20,46,8,20,0,85,35
5908,MC_SC_17_s03L_5908,18,5,3,0,4,0,46,0,18,30,1,15,7,16,0,10,2,60,0
5909,MC_SC_17_s03L_5909,18,1,1,10,3,0,7,19,2,0,0,9,9,1,3,17,1,2,2
5910,MC_SC_17_s03L_5910,18,5,2,57,10,1,20,2,29,24,15,23,12,18,20,17,0,4,1
5911,MC_SC_17_s03L_5911,18,4,2,54,11,0,26,45,17,2,1,13,19,7,3,29,0,5,0
5912,MC_SC_17_s03L_5912,18,5,3,62,3,0,13,19,6,2,8,3,14,3,0,27,0,5,33
5913,MC_SC_17_s03L_5913,18,2,1,7,2,0,0,0,22,2,0,0,2,0,12,0,2,0,0
5914,MC_SC_17_s03L_5914,18,2,2,33,10,0,9,44,4,0,0,5,10,6,0,35,0,1,0
5915,MC_SC_17_s03L_5915,18,2,2,0,16,0,14,0,0,40,2,0,21,8,0,2,2,9,5
5916,MC_SC_17_s03L_5916,18,9,2,46,0,0,15,38,34,2,4,12,15,6,4,18,0,10,3
5917,MC_SC_17_s03L_5917,18,2,1,25,6,0,9,13,14,0,2,4,4,2,0,19,0,2,1
5918,MC_SC_17_s03L_5918,18,2,1,46,14,0,41,36,2,0,1,8,9,13,0,18,0,2,0
5919,MC_SC_17_s03L_5919,18,7,5,1,23,2,32,75,63,0,2,3,27,28,10,22,0,84,3
5920,MC_SC_17_s03L_5920,18,5,2,220,19,29,64,35,13,26,8,5,25,4,70,50,12,6,9
5921,MC_SC_17_s03L_5921,18,7,4,161,15,41,56,6,23,46,1,2,24,42,69,68,52,5,34
5922,MC_SC_17_s03L_5922,18,1,1,0,1,0,17,0,14,2,0,0,0,5,0,0,0,0,0
